Year,Quarter,mta_station,American Indian_arrests,Black_arrests,Hispanic_arrests,Unknown_arrests,White_arrests,Grand Total_arrests,American Indian_summonses,Black_summonses,Hispanic_summonses,Unknown_summonses,White_summonses,Grand Total_summonses
2019,3,"Beach 90 St (A,S)",0,1,0,0,0,1,0,8,6,0,0,14
2019,3,"Beach 98 St (A,S)",0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Bedford Av (L),0,1,2,0,0,3,0,14,18,2,18,56
2019,3,"Bedford Park Blvd (B,D)",0,1,0,0,0,1,0,10,13,0,0,23
2019,3,Bedford Park Blvd-Lehman College (4),0,0,0,0,0,0,0,1,3,0,0,4
2019,3,Bedford-Nostrand Avs (G),0,1,1,0,0,2,0,17,14,3,9,44
2019,3,"Bergen St (2,3)",0,2,0,0,0,2,0,10,2,0,0,12
2019,3,"Bergen St (F,G)",0,0,0,0,0,0,0,10,10,0,6,27
2019,3,Beverley Rd (Q),0,0,0,0,0,0,0,3,1,0,2,6
2019,3,"Beverly Rd (2,5)",0,0,0,0,0,0,0,1,0,0,1,2
2019,3,"Bowery (J,Z)",0,1,1,0,0,2,0,1,1,0,2,7
2019,3,"Bowling Green (4,5)",0,0,0,0,0,0,0,1,0,0,0,2
2019,3,"Briarwood-Van Wyck Blvd (E,F)",0,0,0,0,0,0,0,0,1,0,0,1
2019,3,"Brighton Beach (B,Q)",0,2,0,0,0,2,0,25,26,16,70,139
2019,3,"Broad Channel (A,S)",0,0,0,0,0,0,0,0,1,1,0,2
2019,3,"Broad St (J,Z)",0,0,0,0,0,0,0,8,7,0,11,29
2019,3,Broadway (G),0,0,0,0,0,0,0,1,0,0,1,2
2019,3,"Broadway Junction (A,C,J,L,Z)",0,3,3,0,0,6,0,18,3,2,3,26
2019,3,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",0,2,2,0,0,4,0,33,31,2,44,113
2019,3,"Bronx Park East (2,5)",0,0,0,0,0,0,0,11,4,0,1,17
2019,3,Brook Av (6),0,2,1,0,0,3,0,39,43,1,2,86
2019,3,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",0,0,0,0,0,0,1,28,16,10,18,105
2019,3,Buhre Av (6),0,0,0,0,0,0,0,1,0,0,0,1
2019,3,"Burke Av (2,5)",0,0,0,0,0,0,0,8,3,0,1,12
2019,3,Burnside Av (4),0,2,0,0,0,2,0,39,50,1,1,93
2019,3,Canal St (1),0,0,0,0,0,0,0,0,1,0,0,1
2019,3,"Canal St (A,C,E)",0,0,0,0,0,0,1,15,20,3,13,54
2019,3,Canarsie-Rockaway Pkwy (L),0,1,0,0,0,1,1,8,2,0,0,11
2019,3,"Carroll St (F,G)",0,0,0,0,0,0,0,9,15,4,19,51
2019,3,Castle Hill Av (6),0,1,0,0,0,2,0,22,14,0,2,39
2019,3,Cathedral Pkwy-110 St (1),0,1,0,0,0,1,0,4,6,0,0,10
2019,3,"Cathedral Pkwy-110 St (B,C)",0,0,0,0,0,0,0,4,4,0,2,10
2019,3,Central Av (M),0,0,0,0,0,0,0,0,1,0,0,1
2019,3,"Central Park North-110 St (2,3)",0,3,0,0,0,3,0,67,21,3,12,103
2019,3,"Chambers St (1,2,3)",0,0,0,0,0,0,0,1,0,0,0,1
2019,3,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",0,0,1,0,0,1,0,16,5,2,4,28
2019,3,"Chauncey St (J,Z)",0,0,0,0,0,0,0,3,0,0,3,6
2019,3,Christopher St-Sheridan Sq (1),0,0,0,0,0,0,0,0,0,2,3,5
2019,3,"Church Av (2,5)",0,0,0,0,0,0,0,8,0,0,0,9
2019,3,"Church Av (B,Q)",0,0,0,0,0,0,0,1,0,0,2,4
2019,3,"Church Av (F,G)",0,0,0,0,1,1,0,1,9,0,4,18
2019,3,"City Hall (R,W)",0,0,0,0,0,0,0,0,0,0,1,1
2019,3,Classon Av (G),0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Cleveland St (J),0,1,0,0,0,1,0,0,2,0,0,2
2019,3,Clinton-Washington Avs (C),0,0,0,0,0,0,0,9,3,3,3,21
2019,3,Clinton-Washington Avs (G),0,0,0,0,0,0,0,2,0,0,2,4
2019,3,"Coney Island-Stillwell Av (D,F,N,Q)",0,12,3,0,1,16,0,122,82,6,57,281
2019,3,Cortelyou Rd (Q),0,0,0,0,0,0,0,2,0,0,0,4
2019,3,"Court Sq (E,G,M,7)",0,0,0,0,0,0,1,10,5,0,8,26
2019,3,"Court St (R)/Borough Hall (2,3,4,5)",0,1,0,0,0,1,0,32,7,3,8,52
2019,3,"Crescent St (J,Z)",0,0,1,0,0,1,0,2,9,1,0,12
2019,3,"Crown Heights-Utica Av (3,4)",0,6,1,0,0,7,0,64,14,3,7,89
2019,3,Cypress Av (6),0,0,3,0,0,3,0,16,25,1,3,46
2019,3,Cypress Hills (J),0,0,0,0,0,0,0,3,0,0,0,3
2019,3,"DeKalb Av (B,Q,R)",0,0,0,0,0,0,0,15,10,1,10,45
2019,3,DeKalb Av (L),0,1,1,0,1,3,0,14,35,5,31,86
2019,3,"Delancey St (F)/Essex St (J,M,Z)",0,0,0,0,0,0,0,7,8,0,10,26
2019,3,Ditmas Av (F),0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Dyckman St (1),0,0,1,0,0,1,0,3,17,0,2,23
2019,3,Dyckman St (A),0,0,0,0,0,0,0,6,9,0,1,16
2019,3,East 105 St (L),0,0,0,0,0,0,0,1,0,0,0,1
2019,3,East 143 St-St Mary's St (6),0,0,0,0,0,0,0,0,3,0,0,3
2019,3,East 149 St (6),0,0,0,0,0,0,0,14,29,0,1,44
2019,3,"East 180 St (2,5)",0,0,1,0,0,1,0,15,10,0,4,30
2019,3,East Broadway (F),0,0,0,0,0,0,1,2,6,0,16,32
2019,3,Eastchester-Dyre Av (5),0,0,0,0,0,0,0,20,10,1,0,33
2019,3,"Eastern Pkwy-Brooklyn Museum (2,3)",0,1,0,0,0,1,0,10,1,0,0,11
2019,3,Elder Av (6),0,0,0,0,0,0,0,13,5,0,0,20
2019,3,"Elmhurst Av (M,R)",0,0,1,0,0,1,1,0,0,1,0,4
2019,3,"Euclid Av (A,C)",0,5,2,0,0,7,1,69,26,9,2,113
2019,3,Far Rockaway-Mott Av (A),0,0,0,0,0,0,0,26,10,1,0,37
2019,3,"Flatbush Av-Brooklyn College (2,5)",0,3,0,0,0,3,0,26,2,1,5,34
2019,3,"Flushing Av (J,M)",0,0,0,0,0,0,0,17,12,4,15,51
2019,3,Flushing-Main St (7),0,0,2,0,0,2,2,15,50,11,16,136
2019,3,Fordham Rd (4),0,4,0,0,0,4,0,31,33,1,3,69
2019,3,"Fordham Rd (B,D)",0,3,0,0,0,3,1,39,55,0,5,101
2019,3,Fort Hamilton Pkwy (D),0,1,0,0,0,1,0,5,33,2,17,64
2019,3,"Fort Hamilton Pkwy (F,G)",0,0,0,0,0,0,0,0,0,0,2,2
2019,3,Fort Hamilton Pkwy (N),0,0,0,0,0,0,0,0,0,0,0,1
2019,3,"Franklin Av (2,3,4,5)/Botanic Garden (S)",0,1,1,0,0,2,0,45,7,1,23,78
2019,3,"Franklin Av (C,S)",0,2,3,0,0,5,0,25,7,4,12,49
2019,3,Franklin St (1),0,0,0,0,0,0,0,1,1,0,0,2
2019,3,"Freeman St (2,5)",0,0,1,0,0,1,0,23,15,0,1,39
2019,3,Fresh Pond Rd (M),0,0,0,0,0,0,0,0,0,0,2,3
2019,3,"Fulton St (A,C,J,Z,2,3,4,5)",0,0,1,0,0,1,0,34,16,3,17,73
2019,3,Fulton St (G),0,0,0,0,0,0,0,1,0,0,1,2
2019,3,"Gates Av (J,Z)",0,0,0,0,0,0,0,2,0,0,2,4
2019,3,Graham Av (L),0,0,0,0,0,0,0,5,3,0,4,12
2019,3,"Grand Army Plaza (2,3)",0,0,0,0,0,0,0,2,5,0,0,7
2019,3,"Grand Av-Newtown (M,R)",0,0,0,0,0,0,0,1,0,0,0,1
2019,3,"Grand Central-42 St (S,4,5,6,7)",0,3,0,0,0,3,3,79,55,18,71,241
2019,3,"Grand St (B,D)",0,0,0,0,0,0,0,6,1,2,2,19
2019,3,Grand St (L),0,0,0,0,0,0,0,0,2,0,0,2
2019,3,Grant Av (A),0,3,2,0,0,5,2,33,19,5,2,62
2019,3,Greenpoint Av (G),0,0,0,0,0,0,0,0,1,0,0,1
2019,3,"Gun Hill Rd (2,5)",0,1,1,0,0,2,1,34,14,0,1,50
2019,3,Gun Hill Rd (5),0,0,0,0,0,0,0,12,1,0,0,13
2019,3,Halsey St (J),0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Halsey St (L),0,0,0,0,0,0,0,14,28,5,14,61
2019,3,Harlem-148 St (3),0,0,0,0,0,0,0,4,1,0,1,6
2019,3,"Hewes St (J,M)",0,0,0,0,0,0,0,0,3,2,4,9
2019,3,"High St (A,C)",0,1,0,0,0,1,0,4,4,0,2,11
2019,3,"Hoyt St (2,3)",0,0,0,0,0,0,0,9,2,1,0,12
2019,3,"Hoyt-Schermerhorn Sts (A,C,G)",0,4,2,0,0,6,0,59,15,5,19,102
2019,3,Hunters Point Av (7),0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Hunts Point Av (6),0,0,1,0,0,1,0,32,41,0,2,75
2019,3,"Intervale Av (2,5)",0,1,1,0,0,2,0,3,7,0,1,11
2019,3,Inwood-207 St (A),0,0,0,0,0,0,0,4,5,0,0,9
2019,3,"Jackson Av (2,5)",0,0,1,0,0,1,0,14,17,0,0,31
2019,3,"Jamaica Center-Parsons-Archer (E,J,Z)",0,3,2,0,1,6,1,68,17,5,7,101
2019,3,Jamaica-179 St (F),0,0,0,0,0,0,0,7,10,3,0,22
2019,3,"Jay St-MetroTech (A,C,F,R)",0,12,3,0,1,16,0,135,52,21,34,259
2019,3,Jefferson St (L),0,1,0,0,0,1,0,22,34,1,31,93
2019,3,Junction Blvd (7),0,0,1,0,0,1,0,2,42,3,1,50
2019,3,Junius St (3),0,1,0,0,0,1,0,2,1,0,0,3
2019,3,"Kew Gardens-Union Turnpike (E,F)",0,0,1,0,0,2,0,2,5,1,0,10
2019,3,"Kings Hwy (B,Q)",0,0,0,0,0,0,0,7,6,1,25,44
2019,3,Kings Hwy (F),0,0,0,0,0,0,0,1,1,0,1,5
2019,3,Kings Hwy (N),0,0,0,0,0,0,0,1,3,0,3,7
2019,3,Kingsbridge Rd (4),0,2,0,0,0,2,0,14,16,0,0,31
2019,3,"Kingsbridge Rd (B,D)",0,1,2,0,0,3,0,48,114,3,8,175
2019,3,Kingston Av (3),0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Kingston-Throop Avs (C),0,2,1,0,0,3,0,7,5,0,4,16
2019,3,Kosciuszko St (J),0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Lafayette Av (C),0,0,0,0,0,0,0,0,1,1,1,4
2019,3,"Lexington Av (N,R,W)/59 St (4,5,6)",0,3,0,0,0,3,1,30,21,3,11,72
2019,3,"Lexington Av-53 St (E,M)/51 St (6)",0,1,0,0,0,1,0,6,5,0,4,18
2019,3,"Lexington Av-63 St (F,Q)",0,0,0,0,0,0,0,1,0,0,1,2
2019,3,Liberty Av (C),0,0,0,0,0,0,0,2,0,0,1,3
2019,3,Livonia Av (L),0,1,0,0,0,1,0,59,19,3,8,90
2019,3,Longwood Av (6),0,0,0,0,0,0,0,1,6,0,0,7
2019,3,"Lorimer St (J,M)",0,1,0,0,0,1,0,4,1,2,5,14
2019,3,Lorimer St (L)/Metropolitan Av (G),0,0,0,0,0,0,1,3,8,0,1,13
2019,3,"Marcy Av (J,M,Z)",0,3,2,0,0,5,0,78,85,10,105,291
2019,3,Mets-Willets Point (7),0,0,0,0,0,0,0,2,1,0,0,3
2019,3,Middle Village-Metropolitan Av (M),0,0,0,0,0,0,0,0,1,0,1,2
2019,3,Montrose Av (L),0,0,0,0,0,0,0,2,0,1,1,4
2019,3,Morgan Av (L),0,0,0,0,0,0,0,19,30,6,48,110
2019,3,Morrison Av-Soundview (6),0,2,3,0,0,5,0,21,28,0,2,53
2019,3,Mosholu Pkwy (4),0,0,1,0,0,1,0,18,18,1,0,37
2019,3,Mt Eden Av (4),0,2,1,0,0,3,0,32,41,1,2,77
2019,3,"Myrtle Av (J,M,Z)",0,0,2,0,0,2,0,9,7,0,6,24
2019,3,Myrtle-Willoughby Avs (G),0,2,1,0,0,3,1,59,38,11,28,138
2019,3,"Myrtle-Wyckoff Avs (L,M)",0,0,2,0,1,3,0,10,25,0,24,62
2019,3,Nassau Av (G),0,0,0,0,0,0,0,4,2,0,10,16
2019,3,Neck Rd (Q),0,0,0,0,0,0,0,2,0,1,0,3
2019,3,Neptune Av (F),0,0,0,0,0,0,0,0,1,0,0,1
2019,3,"Nereid Av (2,5)",0,0,0,0,0,0,0,5,4,1,1,11
2019,3,"Nevins St (2,3,4,5)",0,10,0,0,1,11,0,53,10,3,4,71
2019,3,New Lots Av (3),0,0,0,0,0,0,0,10,0,0,1,13
2019,3,New Lots Av (L),0,0,0,0,0,0,0,2,0,0,1,3
2019,3,New Utrecht Av (N)/62 St (D),0,0,0,0,0,0,0,3,8,0,3,16
2019,3,"Newkirk Av (2,5)",0,1,0,0,0,1,0,4,0,0,1,5
2019,3,"Newkirk Plaza (B,Q)",0,0,0,0,0,0,0,1,0,0,3,4
2019,3,"Norwood Av (J,Z)",0,0,0,0,0,0,0,3,1,1,0,5
2019,3,Norwood-205 St (D),0,0,0,0,0,0,0,11,12,3,3,29
2019,3,Nostrand Av (3),0,2,0,0,0,2,0,20,7,0,3,30
2019,3,"Nostrand Av (A,C)",0,19,2,0,0,21,1,157,37,8,29,241
2019,3,Ocean Pkwy (Q),0,0,0,0,0,0,0,3,1,0,4,8
2019,3,Ozone Park-Lefferts Blvd (A),0,0,0,0,0,0,1,2,5,7,0,17
2019,3,Parkchester (6),0,3,1,0,0,4,0,14,11,2,3,32
2019,3,Parkside Av (Q),0,0,0,0,0,0,0,2,2,0,2,6
2019,3,Parsons Blvd (F),0,0,0,0,0,0,0,4,3,0,0,11
2019,3,Pelham Bay Park (6),0,0,0,0,0,0,0,11,8,0,5,25
2019,3,"Pelham Pkwy (2,5)",0,1,0,0,1,2,1,6,4,0,0,12
2019,3,Pelham Pkwy (5),0,0,1,0,0,1,0,6,5,1,1,13
2019,3,Pennsylvania Av (3),0,0,0,0,0,0,0,1,1,0,2,4
2019,3,"President St (2,5)",0,0,0,0,0,0,0,3,0,0,0,3
2019,3,"Prince St (R,W)",0,0,0,0,0,0,0,2,0,0,1,3
2019,3,"Prospect Av (2,5)",0,3,1,0,1,5,0,50,43,2,11,107
2019,3,Prospect Av (R),0,0,0,0,0,0,0,2,1,0,2,5
2019,3,"Prospect Park (B,Q,S)",0,0,0,0,0,0,0,41,5,0,2,51
2019,3,"Queens Plaza (E,M,R)",0,2,0,0,0,2,0,4,0,1,0,5
2019,3,"Queensboro Plaza (N,W,7)",0,0,0,0,0,0,0,2,1,0,2,5
2019,3,Ralph Av (C),0,3,0,0,0,3,1,25,7,1,1,37
2019,3,"Rector St (R,W)",0,0,0,0,0,0,0,0,0,0,1,1
2019,3,Rockaway Av (3),0,1,0,0,0,1,0,11,0,1,0,12
2019,3,Rockaway Av (C),0,1,0,0,0,1,0,35,0,0,1,36
2019,3,Rockaway Blvd (A),0,1,0,0,0,1,0,7,7,1,0,15
2019,3,"Rockaway Park-Beach 116 St (A,S)",0,0,0,0,0,0,0,3,4,0,3,10
2019,3,Saratoga Av (3),0,1,0,0,0,1,0,5,0,0,0,5
2019,3,Seneca Av (M),0,0,0,0,0,0,0,0,1,0,0,1
2019,3,"Sheepshead Bay (B,Q)",0,1,0,0,0,1,0,8,4,11,42,71
2019,3,"Simpson St (2,5)",0,5,3,0,0,8,0,65,53,2,3,124
2019,3,"Smith-9 Sts (F,G)",0,0,0,0,0,0,0,5,3,0,1,9
2019,3,"South Ferry (1)/Whitehall St (R,W)",0,4,2,0,0,6,1,46,22,4,24,101
2019,3,Spring St (6),0,0,0,0,0,0,0,0,2,1,0,3
2019,3,"Spring St (C,E)",0,0,0,0,0,0,0,15,9,6,15,47
2019,3,St Lawrence Av (6),0,0,1,0,0,1,0,6,6,1,1,15
2019,3,"Steinway St (M,R)",0,0,0,0,0,0,0,0,3,0,0,3
2019,3,"Sterling St (2,5)",0,0,0,0,0,0,0,0,0,0,1,2
2019,3,Sutphin Blvd (F),0,0,0,0,0,0,0,4,0,4,0,10
2019,3,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",0,0,0,0,0,0,1,8,5,0,0,15
2019,3,Sutter Av (L),0,8,2,0,0,10,0,26,9,1,0,36
2019,3,Sutter Av-Rutland Rd (3),0,1,0,0,0,1,0,8,0,0,0,8
2019,3,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",0,11,5,0,2,19,6,346,299,61,203,989
2019,3,"Tremont Av (B,D)",0,6,6,0,0,12,0,52,44,0,3,102
2019,3,Union St (R),0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Unknown (),0,2,4,0,1,10,0,0,0,0,0,0
2019,3,"Utica Av (A,C)",0,9,0,0,0,9,0,109,19,3,10,141
2019,3,Van Cortlandt Park-242 St (1),0,0,0,0,0,0,0,3,3,0,0,6
2019,3,Van Siclen Av (3),0,1,0,0,0,1,0,6,1,0,0,7
2019,3,"Van Siclen Av (J,Z)",0,0,0,0,0,0,0,4,1,0,0,6
2019,3,Vernon Blvd-Jackson Av (7),0,0,0,0,0,0,0,0,0,0,1,1
2019,3,Wakefield-241 St (2),0,2,0,0,0,2,1,75,12,0,2,90
2019,3,"Wall St (2,3)",0,0,0,0,0,0,0,0,1,0,0,1
2019,3,"West 4 St-Washington Sq (A,B,C,D,E,F,M)",0,0,0,0,0,0,1,22,16,4,25,80
2019,3,"West 8 St-New York Aquarium (F,Q)",0,0,0,0,0,0,0,10,2,0,9,22
2019,3,"West Farms Sq-East Tremont Av (2,5)",0,0,0,0,0,0,0,18,16,0,2,36
2019,3,Westchester Sq-East Tremont Av (6),0,0,0,0,0,0,0,5,10,0,1,16
2019,3,Whitlock Av (6),0,0,0,0,0,0,0,1,1,0,0,2
2019,3,Wilson Av (L),0,0,0,0,0,0,0,1,1,0,0,2
2019,3,"Winthrop St (2,5)",0,1,0,0,0,1,0,1,1,0,1,3
2019,3,"Woodhaven Blvd (J,Z)",0,1,0,0,0,1,0,3,8,2,2,18
2019,3,"Woodhaven Blvd (M,R)",0,0,1,0,0,1,0,10,9,8,6,38
2019,3,Woodlawn (4),0,3,1,0,0,5,0,55,65,3,18,147
2019,3,Woodside-61 St (7),0,0,2,0,0,2,0,3,10,1,0,17
2019,3,York St (F),0,0,0,0,0,0,0,2,2,0,4,8
2019,3,Zerega Av (6),0,0,0,0,0,0,0,1,3,0,0,4
2019,4,1 Av (L),0,0,0,0,0,0,0,2,3,1,15,22
2019,4,103 St (1),0,0,0,0,0,0,0,0,0,1,1,4
2019,4,103 St (6),0,0,1,0,0,1,0,11,9,1,1,24
2019,4,"103 St (B,C)",0,0,0,0,0,0,0,2,1,0,1,4
2019,4,103 St-Corona Plaza (7),0,0,1,0,0,1,0,2,14,2,1,19
2019,4,104 St (A),0,0,0,0,0,0,0,0,0,1,0,1
2019,4,110 St (6),0,0,0,0,0,0,1,44,19,4,7,76
2019,4,111 St (7),0,0,0,0,0,0,0,0,2,0,0,2
2019,4,"116 St (2,3)",0,0,0,0,0,0,0,6,2,0,1,9
2019,4,116 St (6),0,0,1,0,0,1,1,16,15,3,5,43
2019,4,"116 St (B,C)",0,0,0,0,0,0,0,4,7,1,0,13
2019,4,125 St (1),0,0,0,0,0,0,0,2,6,1,5,15
2019,4,"125 St (2,3)",0,1,0,0,0,1,0,6,3,0,2,11
2019,4,"125 St (4,5,6)",0,5,3,0,0,8,0,28,19,2,4,53
2019,4,"125 St (A,B,C,D)",0,2,0,0,0,2,0,45,37,2,9,96
2019,4,"135 St (2,3)",0,0,0,0,0,0,0,9,3,0,2,14
2019,4,"135 St (B,C)",0,1,0,0,0,1,0,2,5,0,2,9
2019,4,137 St-City College (1),0,0,0,0,0,0,0,10,5,0,0,15
2019,4,"138 St-Grand Concourse (4,5)",0,0,0,0,0,0,0,5,3,0,0,9
2019,4,"14 St (A,C,E)/8 Av (L)",0,0,0,0,0,0,1,17,18,7,17,64
2019,4,"14 St (F,M,1,2,3)/6 Av (L)",0,0,0,0,0,0,0,3,5,2,1,16
2019,4,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",0,3,1,0,0,4,3,95,110,19,129,383
2019,4,"145 St (A,B,C,D)",0,0,0,0,0,0,0,35,27,4,11,80
2019,4,"149 St-Grand Concourse (2,4,5)",0,0,1,0,0,1,0,50,60,4,5,121
2019,4,"155 St (B,D)",0,0,0,0,0,0,0,8,4,0,0,12
2019,4,157 St (1),0,0,0,0,0,0,0,0,2,0,0,2
2019,4,"161 St-Yankee Stadium (B,D,4)",0,2,1,0,1,4,0,70,67,4,14,163
2019,4,163 St-Amsterdam Av (C),0,1,2,0,0,3,0,4,2,0,0,6
2019,4,167 St (4),0,2,5,0,0,7,0,39,40,0,2,81
2019,4,"167 St (B,D)",0,1,0,0,0,1,0,14,11,0,1,26
2019,4,"168 St (A,C,1)",0,0,0,0,0,0,0,5,12,1,3,22
2019,4,169 St (F),0,1,0,0,0,1,0,14,8,12,3,40
2019,4,170 St (4),0,4,2,0,0,6,0,28,45,1,1,75
2019,4,"170 St (B,D)",0,1,2,0,0,3,0,25,25,1,6,59
2019,4,"174 St (2,5)",0,1,1,0,0,2,1,51,30,0,5,87
2019,4,"174-175 Sts (B,D)",0,1,0,0,0,1,0,11,5,0,1,17
2019,4,175 St (A),0,0,0,0,0,0,0,4,4,1,1,10
2019,4,176 St (4),0,0,1,0,0,1,0,19,14,0,3,36
2019,4,18 Av (D),0,0,0,0,0,0,0,0,0,4,4,9
2019,4,18 Av (F),0,0,0,0,0,0,0,0,0,0,4,5
2019,4,18 Av (N),0,0,0,0,0,0,0,0,2,0,3,5
2019,4,18 St (1),0,0,0,0,0,0,0,0,0,0,1,1
2019,4,181 St (1),0,0,0,0,0,0,0,0,3,0,0,3
2019,4,181 St (A),0,0,2,0,0,2,0,0,5,0,1,8
2019,4,"182-183 Sts (B,D)",0,4,1,0,0,5,0,26,22,1,4,53
2019,4,183 St (4),0,1,0,0,0,1,0,18,14,2,2,36
2019,4,2 Av (F),0,0,0,0,0,0,0,12,6,0,11,29
2019,4,20 Av (D),0,0,0,0,1,1,0,0,0,1,1,4
2019,4,20 Av (N),0,0,0,0,0,0,0,0,2,0,1,6
2019,4,207 St (1),0,0,0,0,0,0,0,0,1,0,0,1
2019,4,21 St-Queensbridge (F),0,0,0,0,0,0,0,0,0,1,0,1
2019,4,"219 St (2,5)",0,0,0,0,0,0,0,10,2,0,1,14
2019,4,"225 St (2,5)",0,0,0,0,0,0,0,21,1,0,0,22
2019,4,23 St (6),0,1,1,0,0,2,0,5,0,3,4,12
2019,4,"23 St (C,E)",0,0,0,0,0,0,0,0,0,0,1,1
2019,4,"23 St (F,M)",0,1,0,0,0,1,0,1,1,0,2,4
2019,4,"23 St (R,W)",0,0,0,0,0,0,0,0,1,0,1,2
2019,4,231 St (1),0,0,0,0,0,0,0,0,1,0,0,1
2019,4,"233 St (2,5)",0,0,0,0,0,0,0,7,4,0,0,11
2019,4,25 Av (D),0,0,0,0,0,0,1,1,0,1,3,8
2019,4,25 St (R),0,0,3,0,0,3,0,6,11,0,10,28
2019,4,28 St (1),0,0,0,0,0,0,0,1,0,0,1,3
2019,4,28 St (6),0,2,2,0,1,5,0,2,4,0,3,12
2019,4,"28 St (R,W)",0,0,0,0,0,0,0,0,1,0,0,1
2019,4,3 Av-138 St (6),0,3,0,0,0,3,1,44,56,0,6,110
2019,4,"3 Av-149 St (2,5)",0,3,0,0,0,3,0,80,73,2,7,162
2019,4,"30 Av (N,W)",0,0,0,0,0,0,0,1,0,1,2,5
2019,4,33 St (6),0,2,0,0,0,2,0,6,5,1,7,19
2019,4,33 St-Rawson St (7),0,0,0,0,0,0,0,1,0,0,1,2
2019,4,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",0,0,0,0,0,1,0,57,73,27,75,268
2019,4,34 St-Hudson Yards (7),0,0,0,0,0,0,0,0,1,0,2,3
2019,4,"34 St-Penn Station (1,2,3)",0,0,0,0,0,0,0,13,11,1,9,38
2019,4,"34 St-Penn Station (A,C,E)",0,0,0,0,0,0,0,14,3,1,4,23
2019,4,"36 Av (N,W)",0,0,0,0,0,0,0,0,2,0,0,2
2019,4,"36 St (D,N,R)",0,0,1,0,0,1,0,14,11,1,5,35
2019,4,"36 St (M,R)",0,0,0,0,0,0,0,0,0,1,0,1
2019,4,"4 Av (F,G)/9 St (R)",0,1,1,0,0,2,0,22,11,6,14,55
2019,4,40 St-Lowery St (7),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",0,1,0,0,0,1,2,18,11,1,16,52
2019,4,45 St (R),0,0,0,0,0,0,0,1,0,0,1,2
2019,4,"46 St (M,R)",0,0,0,0,0,0,0,1,1,0,1,3
2019,4,46 St-Bliss St (7),0,0,0,0,0,0,0,2,4,0,1,7
2019,4,"47-50 Sts-Rockefeller Center (B,D,F,M)",0,0,0,0,0,0,0,5,4,1,6,18
2019,4,"49 St (N,R,W)",0,0,0,0,0,0,0,0,2,1,4,7
2019,4,"5 Av-53 St (E,M)",0,0,0,0,0,0,0,2,0,1,3,7
2019,4,50 St (1),0,2,0,0,0,2,0,13,6,2,8,29
2019,4,"50 St (C,E)",0,0,1,0,0,1,0,5,5,3,8,22
2019,4,52 St (7),0,0,0,0,0,0,0,0,1,1,0,2
2019,4,53 St (R),0,1,0,0,0,1,0,3,21,0,9,35
2019,4,55 St (D),0,0,0,0,0,0,0,0,1,0,2,4
2019,4,"57 St-7 Av (N,Q,R,W)",0,0,0,0,0,0,0,4,2,2,10,18
2019,4,"59 St (N,R)",0,0,1,0,0,1,0,11,39,3,5,70
2019,4,"59 St-Columbus Circle (A,B,C,D,1)",0,4,1,0,3,8,0,49,47,11,47,157
2019,4,"63 Dr-Rego Park (M,R)",0,0,0,0,0,0,0,0,3,2,0,5
2019,4,66 St-Lincoln Center (1),0,1,0,0,0,1,0,10,1,0,12,23
2019,4,"67 Av (M,R)",0,0,0,0,0,0,0,0,0,2,0,2
2019,4,68 St-Hunter College (6),0,0,0,0,0,0,0,14,24,2,13,59
2019,4,69 St (7),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,"7 Av (B,D,E)",0,0,0,0,0,0,0,5,1,3,0,11
2019,4,"7 Av (B,Q)",0,0,0,0,0,0,0,0,0,0,2,2
2019,4,"7 Av (F,G)",0,0,0,0,0,0,0,1,2,0,2,5
2019,4,71 St (D),0,0,1,0,0,1,0,0,1,1,2,11
2019,4,"72 St (1,2,3)",0,1,0,0,0,1,0,11,10,7,23,56
2019,4,"72 St (B,C)",0,0,0,0,0,0,0,0,0,0,1,4
2019,4,72 St (Q),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",1,3,4,0,1,12,1,25,93,42,13,245
2019,4,"75 St-Elderts Ln (J,Z)",0,0,0,0,0,0,0,1,5,0,0,7
2019,4,77 St (6),0,0,0,0,0,0,0,2,6,0,3,11
2019,4,77 St (R),0,0,0,0,0,0,0,1,2,0,1,5
2019,4,79 St (1),0,0,0,0,0,0,0,4,3,0,0,7
2019,4,79 St (D),0,0,0,0,0,0,0,1,9,4,6,27
