Borough,Street_Names,All_Lines,Line1,Line2,Line3,Line4,Line5,Line6,Line7,Year,Quarter,American Indian,Asian/Pac Isl,Black,Hispanic,Unknown,White,Grand Total
Brooklyn,9TH STREET,R,R,NA,NA,NA,NA,NA,NA,2019,2,0,0,5,0,0,2,7
Brooklyn,ALABAMA AVENUE,J,J,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,1,0,0,3
Brooklyn,ATLANTIC AVENUE,"2,3,4,5",2,3,4,5,NA,NA,NA,2019,2,0,6,77,18,2,21,124
Brooklyn,ATLANTIC AVENUE,"B,Q",B,Q,NA,NA,NA,NA,NA,2019,2,0,2,12,7,0,3,24
Brooklyn,ATLANTIC AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,0,1
Brooklyn,"AVENUE ""H""",Q,Q,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,0,0,1,3
Brooklyn,"AVENUE ""I""",F,F,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,0,1
Brooklyn,"AVENUE ""J""",Q,Q,NA,NA,NA,NA,NA,NA,2019,2,0,3,4,4,1,3,15
Brooklyn,"AVENUE ""M""",Q,Q,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,5,0,6,15
Brooklyn,"AVENUE ""P""",F,F,NA,NA,NA,NA,NA,NA,2019,2,0,1,0,0,0,2,3
Brooklyn,"AVENUE ""U""",F,F,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,0,1,0,3
Brooklyn,"AVENUE ""U""",Q,Q,NA,NA,NA,NA,NA,NA,2019,2,0,1,0,1,0,2,4
Brooklyn,"AVENUE ""X""",F,F,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,0,1,0,1
Brooklyn,BAY 50 STREET,D,D,NA,NA,NA,NA,NA,NA,2019,2,0,1,2,1,1,2,7
Brooklyn,BAY PARKWAY,D,D,NA,NA,NA,NA,NA,NA,2019,2,1,1,1,4,1,5,13
Brooklyn,BAY PARKWAY,N,N,NA,NA,NA,NA,NA,NA,2019,2,0,2,0,2,3,0,7
Brooklyn,BAY RIDGE AVENUE,R,R,NA,NA,NA,NA,NA,NA,2019,2,0,2,1,3,1,2,9
Brooklyn,BEDFORD AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,7,25,19,0,40,91
Brooklyn,BEDFORD-NOSTRAND AVENUES,G,G,NA,NA,NA,NA,NA,NA,2019,2,0,3,22,19,1,14,59
Brooklyn,BERGEN STREET,"2,3",2,3,NA,NA,NA,NA,NA,2019,2,0,3,34,7,0,4,48
Brooklyn,BERGEN STREET,"F,G",F,G,NA,NA,NA,NA,NA,2019,2,0,2,7,5,1,5,20
Brooklyn,BEVERLY ROAD,"2,5",2,5,NA,NA,NA,NA,NA,2019,2,0,0,3,2,1,0,6
Brooklyn,BOROUGH HALL,"2,3,4,5",2,3,4,5,NA,NA,NA,2019,2,0,5,58,26,4,17,110
Brooklyn,BRIGHTON BEACH,"B,Q",B,Q,NA,NA,NA,NA,NA,2019,2,0,1,10,23,11,46,91
Brooklyn,BROADWAY,G,G,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,0,1,0,1
Brooklyn,BROADWAY-EAST NEW YORK,"A,C",A,C,NA,NA,NA,NA,NA,2019,2,0,1,10,6,1,2,20
Brooklyn,BROADWAY-EASTERN PKWY,"J,L,Z",J,L,Z,NA,NA,NA,NA,2019,2,0,0,3,1,0,0,4
Brooklyn,BUSHWICK AVE.-ABERDEEN ST.,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,1,2
Brooklyn,CARROLL STREET,"F,G",F,G,NA,NA,NA,NA,NA,2019,2,0,1,6,5,0,3,15
Brooklyn,CHAUNCEY STREET,"J,Z",J,Z,NA,NA,NA,NA,NA,2019,2,0,0,4,0,0,1,5
Brooklyn,CHURCH AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2019,2,0,0,8,1,0,2,11
Brooklyn,CHURCH AVENUE,"B,Q",B,Q,NA,NA,NA,NA,NA,2019,2,0,0,4,2,0,0,6
Brooklyn,CHURCH AVENUE,"F,G",F,G,NA,NA,NA,NA,NA,2019,2,0,4,0,1,0,5,10
Brooklyn,CLEVELAND STREET,J,J,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,1,2
Brooklyn,CLINTON-WASHINGTON AVENUES,C,C,NA,NA,NA,NA,NA,NA,2019,2,0,5,13,2,3,10,33
Brooklyn,CLINTON-WASHINGTON AVENUES,G,G,NA,NA,NA,NA,NA,NA,2019,2,0,3,3,5,0,6,17
Brooklyn,COURT STREET,R,R,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,2,0,0,4
Brooklyn,CRESCENT STREET,"J,Z",J,Z,NA,NA,NA,NA,NA,2019,2,0,0,1,16,2,0,19
Brooklyn,DEKALB AVENUE,"B,Q,R",B,Q,R,NA,NA,NA,NA,2019,2,0,23,45,30,8,41,147
Brooklyn,DEKALB AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,5,20,50,7,54,136
Brooklyn,DITMAS AVENUE,F,F,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,1,2
Brooklyn,EAST 105 STREET,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,7,4,0,1,12
Brooklyn,EASTERN PKWY-BROOKLYN MUSEUM,"2,3",2,3,NA,NA,NA,NA,NA,2019,2,0,3,16,5,0,5,29
Brooklyn,EUCLID AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2019,2,1,0,16,12,2,4,35
Brooklyn,FLATBUSH AVE.-BROOKLYN COLLEGE,"2,5",2,5,NA,NA,NA,NA,NA,2019,2,1,1,72,10,5,4,93
Brooklyn,FLUSHING AVENUE,"J,M",J,M,NA,NA,NA,NA,NA,2019,2,0,5,25,20,1,34,85
Brooklyn,FOREST AVENUE,M,M,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,0,1
Brooklyn,FORT HAMILTON PKWY,D,D,NA,NA,NA,NA,NA,NA,2019,2,0,6,2,8,1,6,23
Brooklyn,FORT HAMILTON PKWY,"F,G",F,G,NA,NA,NA,NA,NA,2019,2,0,0,0,0,0,1,1
Brooklyn,FORT HAMILTON PKWY,N,N,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,0,1,2,3
Brooklyn,FRANKLIN AVENUE,"2,3,4,5",2,3,4,5,NA,NA,NA,2019,2,2,1,29,6,2,10,50
Brooklyn,FRANKLIN AVENUE,C,C,NA,NA,NA,NA,NA,NA,2019,2,0,2,19,7,1,2,31
Brooklyn,FRANKLIN AVENUE,S,S,NA,NA,NA,NA,NA,NA,2019,2,0,0,3,1,0,1,5
Brooklyn,FRESH POND ROAD,M,M,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,2,0,0,4
Brooklyn,FULTON STREET,G,G,NA,NA,NA,NA,NA,NA,2019,2,0,1,2,1,1,1,6
Brooklyn,GATES AVENUE,"J,Z",J,Z,NA,NA,NA,NA,NA,2019,2,0,0,0,0,0,1,1
Brooklyn,GRAHAM AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,1,0,3,0,6,10
Brooklyn,GRAND ARMY PLAZA,"2,3",2,3,NA,NA,NA,NA,NA,2019,2,0,0,1,1,0,0,2
Brooklyn,GRAND STREET,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,0,1
Brooklyn,GRANT AVENUE,A,A,NA,NA,NA,NA,NA,NA,2019,2,0,1,5,0,0,0,6
Brooklyn,HALSEY STREET,J,J,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,2,0,6,12
Brooklyn,HALSEY STREET,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,2,8,27,2,6,45
Brooklyn,HEWES STREET,"J,M",J,M,NA,NA,NA,NA,NA,2019,2,0,0,0,4,0,1,5
Brooklyn,HIGH STREET,"A,C",A,C,NA,NA,NA,NA,NA,2019,2,0,0,12,3,0,4,19
Brooklyn,HOYT STREET,"2,3",2,3,NA,NA,NA,NA,NA,2019,2,0,2,8,4,0,4,18
Brooklyn,HOYT-SCHERMERHORN,"A,C,G",A,C,G,NA,NA,NA,NA,2019,2,0,2,76,28,13,31,150
Brooklyn,JAY STREET-BOROUGH HALL,"A,C,F",A,C,F,NA,NA,NA,NA,2019,2,1,36,235,88,34,67,461
Brooklyn,JEFFERSON STREET,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,7,22,38,8,51,126
Brooklyn,JUNIUS STREET,3,3,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,1,0,0,5
Brooklyn,KINGS HIGHWAY,"B,Q",B,Q,NA,NA,NA,NA,NA,2019,2,0,7,14,16,5,47,89
Brooklyn,KINGS HIGHWAY,F,F,NA,NA,NA,NA,NA,NA,2019,2,0,1,0,0,0,1,2
Brooklyn,KINGS HIGHWAY,N,N,NA,NA,NA,NA,NA,NA,2019,2,0,3,0,0,0,0,3
Brooklyn,KINGSTON AVENUE,3,3,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,3,0,4,7
Brooklyn,KINGSTON-THROOP AVENUES,C,C,NA,NA,NA,NA,NA,NA,2019,2,0,0,6,1,2,3,12
Brooklyn,KOSCIUSKO STREET,J,J,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,1,0,1,6
Brooklyn,LAFAYETTE AVENUE,C,C,NA,NA,NA,NA,NA,NA,2019,2,0,1,2,1,0,0,4
Brooklyn,LAWRENCE STREET,R,R,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,1,0,1,3
Brooklyn,LIVONIA AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,56,14,2,4,76
Brooklyn,LORIMER STREET,"J,M",J,M,NA,NA,NA,NA,NA,2019,2,0,5,5,5,3,13,31
Brooklyn,LORIMER STREET,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,4,0,8,16
Brooklyn,MARCY AVENUE,"J,M,Z",J,M,Z,NA,NA,NA,NA,2019,2,1,5,53,82,6,66,213
Brooklyn,METROPOLITAN AVENUE,G,G,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,1,0,3,5
Brooklyn,METROPOLITAN AVENUE,M,M,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,0,1
Brooklyn,MONTROSE AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,1,2,0,0,1,4
Brooklyn,MORGAN AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,2,12,29,29,4,57,133
Brooklyn,MYRTLE AVENUE,"J,M,Z",J,M,Z,NA,NA,NA,NA,2019,2,0,4,20,19,3,18,64
Brooklyn,MYRTLE/WYCKOFF AVENUES,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,3,18,18,1,17,57
Brooklyn,MYRTLE-WILLOUGHBY AVENUES,G,G,NA,NA,NA,NA,NA,NA,2019,2,0,0,6,6,1,9,22
Brooklyn,"NASSAU AVENUE",G,G,NA,NA,NA,NA,NA,NA,2019,2,0,1,1,6,2,12,22
Brooklyn,NECK ROAD,Q,Q,NA,NA,NA,NA,NA,NA,2019,2,0,2,0,0,0,0,2
Brooklyn,NEVINS STREET,"2,3,4,5",2,3,4,5,NA,NA,NA,2019,2,0,2,94,16,2,13,127
Brooklyn,NEW LOTS AVENUE,3,3,NA,NA,NA,NA,NA,NA,2019,2,0,0,6,0,0,1,7
Brooklyn,NEW LOTS AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,0,0,0,4
Brooklyn,NEW UTRECHT AVENUE,N,N,NA,NA,NA,NA,NA,NA,2019,2,0,1,0,1,0,0,2
Brooklyn,NEWKIRK AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2019,2,0,0,8,1,0,0,9
Brooklyn,NEWKIRK AVENUE,"B,Q",B,Q,NA,NA,NA,NA,NA,2019,2,0,0,4,1,0,4,9
Brooklyn,NORWOOD AVENUE,"J,Z",J,Z,NA,NA,NA,NA,NA,2019,2,0,0,3,2,0,1,6
Brooklyn,NOSTRAND AVENUE,3,3,NA,NA,NA,NA,NA,NA,2019,2,0,0,6,0,0,0,6
Brooklyn,NOSTRAND AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2019,2,0,4,122,24,6,31,187
Brooklyn,OCEAN PKWY,Q,Q,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,7,8
Brooklyn,PACIFIC STREET,"D,N,R",D,N,R,NA,NA,NA,NA,2019,2,0,2,9,11,1,6,29
Brooklyn,PARK PLACE,S,S,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,0,0,0,4
Brooklyn,PARKSIDE AVENUE,Q,Q,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,1,0,0,3
Brooklyn,PRESIDENT STREET,"2,5",2,5,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,2,3
Brooklyn,PROSPECT AVENUE,R,R,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,1,1,3
Brooklyn,PROSPECT PARK,"B,Q,S",B,Q,S,NA,NA,NA,NA,2019,2,0,0,24,1,1,7,33
Brooklyn,RALPH AVENUE,C,C,NA,NA,NA,NA,NA,NA,2019,2,0,0,8,1,0,1,10
Brooklyn,ROCKAWAY AVENUE,3,3,NA,NA,NA,NA,NA,NA,2019,2,0,0,8,0,0,0,8
Brooklyn,ROCKAWAY AVENUE,C,C,NA,NA,NA,NA,NA,NA,2019,2,0,0,18,3,0,5,26
Brooklyn,ROCKAWAY PKWY-CANARSIE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,23,1,1,2,27
Brooklyn,SARATOGA AVENUE,3,3,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,2,0,1,7
Brooklyn,SENECA AVENUE,M,M,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,0,1
Brooklyn,SHEEPSHEAD BAY,"B,Q",B,Q,NA,NA,NA,NA,NA,2019,2,0,4,5,17,5,35,66
Brooklyn,SMITH-9 STREETS,"F,G",F,G,NA,NA,NA,NA,NA,2019,2,0,0,3,6,0,2,11
Brooklyn,STERLING STREET,"2,5",2,5,NA,NA,NA,NA,NA,2019,2,0,0,4,0,0,1,5
Brooklyn,STILLWELL AVENUE-CONEY ISLAND,"D,F,N,Q",D,F,N,Q,NA,NA,NA,2019,2,0,14,74,34,4,48,174
Brooklyn,SUTTER AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,45,4,3,2,54
Brooklyn,SUTTER AVENUE-RUTLAND ROAD,3,3,NA,NA,NA,NA,NA,NA,2019,2,0,0,3,1,0,0,4
Brooklyn,UNION STREET,R,R,NA,NA,NA,NA,NA,NA,2019,2,0,1,3,5,0,2,11
Brooklyn,UTICA AVE.-CROWN HEIGHTS,"3,4",3,4,NA,NA,NA,NA,NA,2019,2,0,1,99,10,1,12,123
Brooklyn,UTICA AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2019,2,0,0,49,10,3,10,72
Brooklyn,VAN SICLEN AVENUE,C,C,NA,NA,NA,NA,NA,NA,2019,2,0,0,5,1,0,0,6
Brooklyn,VAN SICLEN AVENUE,"J,Z",J,Z,NA,NA,NA,NA,NA,2019,2,0,0,3,5,0,3,11
Brooklyn,WEST 8 STREET-NY AQUARIUM,"Q,F",Q,F,NA,NA,NA,NA,NA,2019,2,0,0,0,0,0,2,2
Brooklyn,WILSON AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,3,0,0,5
Brooklyn,WINTHROP STREET,"2,5",2,5,NA,NA,NA,NA,NA,2019,2,0,0,7,2,0,0,9
Brooklyn,WYCKOFF AVENUE,M,M,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,2,0,4,7
Brooklyn,YORK STREET,F,F,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,4,0,6,14
Manhattan,1 AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,2,0,2,4
Manhattan,103 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,2,0,0,3
Manhattan,103 STREET,6,6,NA,NA,NA,NA,NA,NA,2019,2,0,1,20,24,1,3,49
Manhattan,103 STREET,"B,C",B,C,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,0,1
Manhattan,110 ST.-CATHEDRAL PKWY.,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,7,5,1,4,17
Manhattan,110 ST.-CATHEDRAL PKWY.,"B,C",B,C,NA,NA,NA,NA,NA,2019,2,0,0,8,3,0,3,14
Manhattan,110 ST.-CENTRAL PARK NORTH,"2,3",2,3,NA,NA,NA,NA,NA,2019,2,1,2,66,28,4,9,110
Manhattan,110 STREET,6,6,NA,NA,NA,NA,NA,NA,2019,2,0,1,12,10,0,2,25
Manhattan,116 ST.-COLUMBIA UNIVERSITY,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,1,0,1,3
Manhattan,116 STREET,"2,3",2,3,NA,NA,NA,NA,NA,2019,2,0,1,19,9,1,4,34
Manhattan,116 STREET,6,6,NA,NA,NA,NA,NA,NA,2019,2,1,2,22,23,1,3,52
Manhattan,116 STREET,"B,C",B,C,NA,NA,NA,NA,NA,2019,2,0,1,49,21,3,5,79
Manhattan,125 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,1,14,9,1,8,33
Manhattan,125 STREET,"2,3",2,3,NA,NA,NA,NA,NA,2019,2,0,1,45,15,0,8,69
Manhattan,125 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2019,2,1,2,63,51,6,22,145
Manhattan,125 STREET,"A,B,C,D",A,B,C,D,NA,NA,NA,2019,2,0,7,86,59,2,28,182
Manhattan,135 STREET,"2,3",2,3,NA,NA,NA,NA,NA,2019,2,1,2,47,22,2,11,85
Manhattan,135 STREET,"B,C",B,C,NA,NA,NA,NA,NA,2019,2,0,1,3,1,0,0,5
Manhattan,137 ST.-CITY COLLEGE,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,3,19,33,3,13,71
Manhattan,14 ST.-UNION SQUARE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,4,15,13,3,14,49
Manhattan,14 STREET,"1,2,3",1,2,3,NA,NA,NA,NA,2019,2,0,1,8,1,1,2,13
Manhattan,14 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2019,2,5,42,171,139,32,154,543
Manhattan,14 STREET,"A,C,E",A,C,E,NA,NA,NA,NA,2019,2,0,4,9,13,5,14,45
Manhattan,14 STREET,"F,M",F,M,NA,NA,NA,NA,NA,2019,2,0,1,0,2,0,3,6
Manhattan,145 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,6,8,0,4,18
Manhattan,145 STREET,3,3,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,0,1
Manhattan,145 STREET,"A,B,C,D",A,B,C,D,NA,NA,NA,2019,2,0,3,57,48,1,18,127
Manhattan,148 ST.-HARLEM,3,3,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,0,1
Manhattan,155 STREET,"B,D",B,D,NA,NA,NA,NA,NA,2019,2,0,0,10,1,0,0,11
Manhattan,155 STREET,C,C,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,0,1
Manhattan,157 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,5,0,0,7
Manhattan,163 ST.-AMSTERDAM AVE.,C,C,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,0,1
Manhattan,168 ST.-WASHINGTON HTS.,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,2,0,0,4
Manhattan,168 ST.-WASHINGTON HTS.,"A,C",A,C,NA,NA,NA,NA,NA,2019,2,0,1,8,20,1,5,35
Manhattan,175 STREET,A,A,NA,NA,NA,NA,NA,NA,2019,2,0,2,5,20,0,8,35
Manhattan,181 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,10,23,0,4,37
Manhattan,181 STREET,A,A,NA,NA,NA,NA,NA,NA,2019,2,0,0,3,14,0,5,22
Manhattan,190 STREET,A,A,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,1,2
Manhattan,191 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,3,0,0,3
Manhattan,2 AVENUE,F,F,NA,NA,NA,NA,NA,NA,2019,2,0,1,10,4,1,2,18
Manhattan,200 ST.-DYCKMAN ST.,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,19,0,1,22
Manhattan,200 ST.-DYCKMAN ST.,A,A,NA,NA,NA,NA,NA,NA,2019,2,0,0,8,16,0,6,30
Manhattan,207 ST.-INWOOD,A,A,NA,NA,NA,NA,NA,NA,2019,2,0,0,5,10,0,0,15
Manhattan,207 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,3,7,2,0,12
Manhattan,215 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,0,1
Manhattan,225 ST.-MARBLE HILL,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,1,2
Manhattan,23 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,1,0,0,3
Manhattan,23 STREET,6,6,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,9,1,6,20
Manhattan,23 STREET,"C,E",C,E,NA,NA,NA,NA,NA,2019,2,0,1,9,2,1,4,17
Manhattan,23 STREET,"F,M",F,M,NA,NA,NA,NA,NA,2019,2,0,3,6,1,0,6,16
Manhattan,23 STREET,"N,R",N,R,NA,NA,NA,NA,NA,2019,2,0,0,0,1,2,4,7
Manhattan,231 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,1,2
Manhattan,238 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,1,2
Manhattan,242 ST.-VAN CORTLANDT PARK,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,1,2
Manhattan,28 STREET,6,6,NA,NA,NA,NA,NA,NA,2019,2,0,1,14,7,1,10,33
Manhattan,28 STREET,"N,R",N,R,NA,NA,NA,NA,NA,2019,2,0,0,0,0,1,2,3
Manhattan,3 AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,2,3
Manhattan,33 STREET,6,6,NA,NA,NA,NA,NA,NA,2019,2,0,5,33,25,3,23,89
Manhattan,34 ST.-HERALD SQ.,"B,D,F",B,D,F,NA,NA,NA,NA,2019,2,5,58,136,113,54,118,484
Manhattan,34 ST.-PENN STATION,"1,2,3",1,2,3,NA,NA,NA,NA,2019,2,2,2,17,16,3,8,48
Manhattan,34 ST.-PENN STATION,"A,C,E",A,C,E,NA,NA,NA,NA,2019,2,0,2,3,6,3,7,21
Manhattan,34 STREET,7,7,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,2,1,0,4
Manhattan,34 STREET,"M,N,Q,R",M,N,Q,R,NA,NA,NA,2019,2,0,5,1,1,0,2,9
Manhattan,42 ST.-GRAND CENTRAL,"4,5,6",4,5,6,NA,NA,NA,NA,2019,2,0,3,9,8,1,7,28
Manhattan,42 ST.-GRAND CENTRAL,7,7,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,1,0,5,6
Manhattan,42 ST.-GRAND CENTRAL,S,S,NA,NA,NA,NA,NA,NA,2019,2,1,9,31,28,3,39,111
Manhattan,42 ST.-PORT AUTHORITY BUS TERMINAL,"A,C,E",A,C,E,NA,NA,NA,NA,2019,2,3,38,249,209,42,131,672
Manhattan,42 ST.-TIMES SQUARE,"1,2,3",1,2,3,NA,NA,NA,NA,2019,2,0,8,90,55,12,33,198
Manhattan,42 ST.-TIMES SQUARE,7,7,NA,NA,NA,NA,NA,NA,2019,2,0,0,1,0,0,1,2
Manhattan,42 ST.-TIMES SQUARE,"N,Q,R",N,Q,R,NA,NA,NA,NA,2019,2,0,6,13,6,0,11,36
Manhattan,42 ST.-TIMES SQUARE,S,S,NA,NA,NA,NA,NA,NA,2019,2,0,6,25,27,5,15,78
Manhattan,42 STREET,"B,D,F,M",B,D,F,M,NA,NA,NA,2019,2,0,5,22,22,3,9,61
Manhattan,47-50 STS./ROCKEFELLER CTR.,"B,D,F,M",B,D,F,M,NA,NA,NA,2019,2,0,7,13,9,13,18,60
Manhattan,49 STREET,"N,Q,R",N,Q,R,NA,NA,NA,NA,2019,2,0,0,4,9,0,4,17
Manhattan,5 AVENUE,7,7,NA,NA,NA,NA,NA,NA,2019,2,0,0,4,5,0,5,14
Manhattan,5 AVENUE,"E,M",E,M,NA,NA,NA,NA,NA,2019,2,1,3,3,3,0,1,11
Manhattan,5 AVENUE,"N,Q,R",N,Q,R,NA,NA,NA,NA,2019,2,0,0,1,3,0,4,8
Manhattan,50 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,8,41,20,3,29,101
Manhattan,50 STREET,"C,E",C,E,NA,NA,NA,NA,NA,2019,2,1,6,9,12,1,20,49
Manhattan,51 STREET,6,6,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,2,0,0,2
Manhattan,57 STREET,F,F,NA,NA,NA,NA,NA,NA,2019,2,0,0,2,2,0,2,6
Manhattan,57 STREET,"N,Q,R",N,Q,R,NA,NA,NA,NA,2019,2,0,2,1,3,0,12,18
Manhattan,59 ST.-COLUMBUS CIRCLE,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,0,7,3,3,5,18
Manhattan,59 ST.-COLUMBUS CIRCLE,"A,B,C,D",A,B,C,D,NA,NA,NA,2019,2,2,22,82,101,26,97,330
Manhattan,59 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2019,2,0,2,32,31,3,22,90
Manhattan,6 AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,0,1,0,1
Manhattan,66 ST.-LINCOLN CENTER,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,2,13,9,1,19,44
Manhattan,68 ST.-HUNTER COLLEGE,6,6,NA,NA,NA,NA,NA,NA,2019,2,0,3,1,10,1,15,30
Manhattan,7 AVENUE,"B,D,E",B,D,E,NA,NA,NA,NA,2019,2,0,3,9,13,3,3,31
Manhattan,72 STREET,"1,2,3",1,2,3,NA,NA,NA,NA,2019,2,0,20,43,39,10,72,184
Manhattan,72 STREET,"B,C",B,C,NA,NA,NA,NA,NA,2019,2,0,4,6,7,1,2,20
Manhattan,72ND STREET,Q,Q,NA,NA,NA,NA,NA,NA,2019,2,0,0,3,3,0,3,9
Manhattan,77 STREET,6,6,NA,NA,NA,NA,NA,NA,2019,2,0,2,1,4,2,1,10
Manhattan,79 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,0,3,4,10,1,9,27
Manhattan,8 AVENUE,L,L,NA,NA,NA,NA,NA,NA,2019,2,0,0,0,0,0,1,1
Manhattan,8 ST.-NYU,"N,R",N,R,NA,NA,NA,NA,NA,2019,2,0,0,3,0,0,4,7
Manhattan,81 ST.-MUSEUM OF NATURAL HISTORY,"B,C",B,C,NA,NA,NA,NA,NA,2019,2,0,1,2,2,0,5,10
Manhattan,86 STREET,1,1,NA,NA,NA,NA,NA,NA,2019,2,1,6,12,33,4,26,82
Manhattan,86 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2019,2,0,2,17,13,5,22,59
Manhattan,86 STREET,"B,C",B,C,NA,NA,NA,NA,NA,2019,2,0,1,0,3,2,2,8
Manhattan,86TH STREET,Q,Q,NA,NA,NA,NA,NA,NA,2019,2,0,1,1,0,0,4,6
Manhattan,96 STREET,"1,2,3",1,2,3,NA,NA,NA,NA,2019,2,1,5,55,47,4,33,145
Manhattan,96 STREET,6,6,NA,NA,NA,NA,NA,NA,2019,2,1,1,8,14,2,15,41
