Year,Quarter,final_Borough,final_Street_Names,final_All_Lines,American Indian_arrests,Black_arrests,Hispanic_arrests,Unknown_arrests,White_arrests,Grand Total_arrests,American Indian_summonses,Black_summonses,Hispanic_summonses,Unknown_summonses,White_summonses,Grand Total_summonses
2018,1,Queens,71 AVE.-FOREST HILLS,"E,F,M,R",0,0,0,0,1,1,0,1,3,5,3,14
2018,1,Queens,74 ST.-BROADWAY,7,0,0,1,0,0,1,0,1,7,4,1,13
2018,1,Queens,80 STREET,A,0,0,2,0,0,2,0,7,14,7,3,40
2018,1,Queens,82 ST.-JACKSON HEIGHTS,7,0,0,1,0,0,1,0,2,10,1,2,15
2018,1,Queens,88 STREET,A,0,0,1,0,0,1,0,1,0,1,0,4
2018,1,Queens,90 ST.-ELMHURST AVE.,7,0,0,3,0,0,3,0,0,13,0,1,14
2018,1,Queens,AQUEDUCT-RACETRACK,A,0,0,0,0,2,2,0,6,2,6,3,21
2018,1,Queens,BEACH 25 STREET,A,0,4,0,0,0,4,0,32,6,3,3,44
2018,1,Queens,BEACH 36 STREET,A,0,4,2,0,0,6,0,4,4,0,0,8
2018,1,Queens,BEACH 44 STREET,A,0,6,0,0,0,6,0,30,4,0,2,36
2018,1,Queens,BEACH 60 STREET,A,0,9,2,0,1,12,0,40,6,1,1,48
2018,1,Queens,BEACH 67 STREET,A,0,3,1,0,0,4,0,22,14,1,5,42
2018,1,Queens,BEACH 90 STREET,"A,S",0,5,0,0,0,5,0,8,0,0,2,10
2018,1,Queens,BROADWAY,"N,Q",0,1,0,0,1,2,0,0,3,0,3,6
2018,1,Queens,COURT SQUARE,G,0,1,0,0,0,1,0,0,1,0,0,1
2018,1,Queens,FAR ROCKAWAY-MOTT AVE.,A,0,12,2,0,0,14,0,39,14,0,1,55
2018,1,Queens,GRAND AVE.-NEWTON,"M,R",0,4,4,0,4,15,0,6,26,16,6,78
2018,1,Queens,JUNCTION BLVD.,7,0,0,1,0,0,1,0,0,8,0,0,8
2018,1,Queens,LEFFERTS BLVD.,A,0,1,2,0,0,4,3,9,6,8,0,33
2018,1,Queens,MAIN ST.-FLUSHING,7,0,1,5,0,1,10,0,3,28,15,5,78
2018,1,Queens,PARSONS BLVD.,F,0,0,2,0,0,2,0,9,4,2,1,17
2018,1,Queens,PARSONS/ARCHER-JAMAICA CENTER,"E,J,Z",1,32,10,0,2,45,0,138,44,19,5,211
2018,1,Queens,QUEENS PLAZA,"E,M,R",0,3,1,0,0,4,1,5,6,0,0,12
2018,1,Queens,ROCKAWAY BLVD.,A,0,0,1,0,0,1,1,16,11,8,3,47
2018,1,Queens,ROOSEVELT AVE.-JACKSON HEIGHTS,"E,F,M,R",0,0,3,0,0,3,2,7,24,28,5,81
2018,1,Queens,SUTPHIN BLVD.-ARCHER AVE.,"E,J,Z",0,4,1,0,0,5,0,19,10,4,1,36
2018,1,Queens,UNION TURNPIKE-KEW GARDENS,"E,F",0,1,1,0,0,2,0,7,8,9,4,33
2018,1,Queens,UNKNOWN,,0,1,2,0,0,4,0,0,0,0,0,0
2018,1,Queens,WOODHAVEN BLVD.,"J,Z",0,1,1,0,0,2,0,5,18,3,3,30
2018,1,Queens,WOODHAVEN BLVD.,"M,R",0,1,1,0,1,3,2,7,27,21,6,71
2018,2,Bronx,149 ST.-GRAND CONCOURSE,4,0,0,2,0,0,2,0,10,8,2,2,22
2018,2,Bronx,161 ST.-YANKEE STADIUM,4,0,2,3,0,0,5,0,8,18,0,4,30
2018,2,Bronx,161 ST.-YANKEE STADIUM,"B,D",0,0,4,0,0,4,0,21,19,4,4,48
2018,2,Bronx,167 STREET,4,0,1,5,0,0,6,0,29,27,0,1,57
2018,2,Bronx,167 STREET,"B,D",0,1,0,0,0,1,0,3,8,0,1,12
2018,2,Bronx,170 STREET,4,0,1,2,0,0,3,0,7,11,1,0,20
2018,2,Bronx,170 STREET,"B,D",0,1,1,0,0,2,0,9,12,0,0,21
2018,2,Bronx,174-175 STREETS,"B,D",0,1,1,0,1,3,0,14,22,1,3,40
2018,2,Bronx,176 STREET,4,0,3,1,0,0,4,0,8,5,2,0,16
2018,2,Bronx,182-183 STREETS,"B,D",0,1,3,0,0,4,0,3,9,0,3,15
2018,2,Bronx,183 STREET,4,0,5,6,0,1,12,0,41,51,0,4,97
2018,2,Bronx,205 ST.-NORWOOD,D,0,2,1,0,0,3,0,9,28,2,0,40
2018,2,Bronx,219 STREET,"2,5",0,4,4,0,0,8,0,20,3,0,1,24
2018,2,Bronx,238 ST.-NEREID AVE.,"2,5",0,1,0,0,0,1,0,0,1,0,0,1
2018,2,Bronx,241 ST.-WAKEFIELD,2,0,6,0,0,0,6,0,51,15,1,0,67
2018,2,Bronx,3 AVENUE-138 STREET,6,0,6,3,0,1,10,1,30,25,1,4,63
2018,2,Bronx,3 AVENUE-149 STREET,"2,5",0,10,10,0,1,21,0,75,61,1,4,142
2018,2,Bronx,ALLERTON AVENUE,"2,5",0,2,3,0,0,5,0,4,2,0,0,6
2018,2,Bronx,BAYCHESTER AVENUE,5,0,0,1,0,0,1,0,6,0,0,0,6
2018,2,Bronx,BRONX PARK EAST,"2,5",0,1,0,0,0,1,0,5,2,0,0,7
2018,2,Bronx,BROOK AVENUE,6,0,3,0,0,0,3,0,5,7,0,1,13
2018,2,Bronx,BURKE AVENUE,"2,5",0,2,0,0,0,2,0,2,1,0,0,3
2018,2,Bronx,BURNSIDE AVENUE,4,0,5,2,0,0,7,0,14,17,1,0,32
2018,2,Bronx,EAST 149 STREET,6,0,1,1,0,0,2,0,2,3,0,0,5
2018,2,Bronx,EAST 174 STREET,"2,5",0,3,3,0,0,6,0,12,11,0,0,23
2018,2,Bronx,EAST 177 ST.-PARKCHESTER,6,0,2,1,0,0,3,0,16,20,0,1,39
2018,2,Bronx,EAST 180 STREET,"2,5",0,4,6,0,0,10,0,31,37,2,2,74
2018,2,Bronx,EAST TREMONT AVE.-WEST FARMS SQ.,"2,5",0,6,2,0,0,8,0,9,8,0,0,17
2018,2,Bronx,ELDER AVENUE,6,0,1,1,0,0,2,0,2,10,1,0,13
2018,2,Bronx,Fordham Rd/Grand Concource,"B,D",0,2,0,0,0,2,0,15,18,0,0,33
2018,2,Bronx,FORDHAM ROAD,4,0,1,1,0,1,3,0,23,41,1,4,69
2018,2,Bronx,FREEMAN STREET,"2,5",1,1,2,0,0,4,0,9,7,0,0,16
2018,2,Bronx,GUN HILL ROAD,"2,5",0,0,1,0,0,1,0,13,12,0,0,25
2018,2,Bronx,HUNTS POINT AVENUE,6,0,3,1,0,0,4,0,13,27,0,0,41
2018,2,Bronx,INTERVALE AVENUE,"2,5",0,1,1,0,0,2,0,4,1,0,0,5
2018,2,Bronx,JACKSON AVENUE,"2,5",0,1,2,0,0,3,0,7,9,0,0,16
2018,2,Bronx,KINGSBRIDGE ROAD,4,0,1,1,0,0,2,0,6,3,0,0,10
2018,2,Bronx,KINGSBRIDGE ROAD,"B,D",0,2,7,0,0,9,0,16,34,0,2,52
2018,2,Bronx,MOSHOLU PKWY.,4,0,1,0,0,0,1,0,4,3,0,0,7
2018,2,Bronx,MT. EDEN AVENUE,4,0,0,3,0,0,3,0,12,5,0,2,19
2018,2,Bronx,PELHAM BAY PARK,6,0,2,0,0,0,2,0,4,4,1,3,13
2018,2,Bronx,PELHAM PKWY.,"2,5",0,0,1,0,0,1,0,2,2,1,0,5
2018,2,Bronx,PROSPECT AVENUE,"2,5",0,2,1,0,0,3,0,15,11,0,3,29
2018,2,Bronx,SIMPSON STREET,"2,5",0,3,1,0,0,4,0,10,9,3,1,24
2018,2,Bronx,SOUNDVIEW AVENUE,6,0,5,4,0,0,9,0,10,8,0,1,19
2018,2,Bronx,ST. LAWRENCE AVENUE,6,0,1,1,0,0,2,0,4,7,0,0,11
2018,2,Bronx,TREMONT AVENUE,"B,D",0,7,2,0,0,9,0,38,36,1,3,80
2018,2,Bronx,UNKNOWN,,0,1,1,0,1,3,0,0,0,0,0,0
2018,2,Bronx,WHITLOCK AVENUE,6,0,1,0,0,0,1,0,2,1,0,0,3
2018,2,Bronx,WOODLAWN,4,0,1,2,0,0,3,0,13,18,0,2,34
2018,2,Brooklyn,18 AVENUE,D,0,0,1,0,1,2,0,3,4,0,2,11
2018,2,Brooklyn,25 AVENUE,D,0,2,0,0,0,2,0,1,1,0,2,4
2018,2,Brooklyn,25 STREET,R,0,0,1,0,0,1,0,0,0,0,0,0
2018,2,Brooklyn,36 STREET,"D,N,R",0,3,3,0,0,6,0,6,11,1,5,26
2018,2,Brooklyn,4 AVENUE-9 STREET,"F,G",0,1,0,0,0,1,0,6,11,0,17,35
2018,2,Brooklyn,45 STREET,R,0,2,1,0,0,3,0,1,13,0,1,16
2018,2,Brooklyn,53 STREET,R,0,1,3,0,0,4,0,5,14,3,6,34
2018,2,Brooklyn,59 STREET,"N,R",0,3,10,0,2,16,1,10,45,6,6,75
2018,2,Brooklyn,86 STREET,R,0,0,2,0,0,2,0,2,5,1,13,26
2018,2,Brooklyn,ALABAMA AVENUE,J,0,1,1,0,0,2,0,0,0,0,0,0
2018,2,Brooklyn,ATLANTIC AVENUE,"2,3,4,5",0,5,0,0,0,6,0,34,7,2,4,51
2018,2,Brooklyn,"AVENUE ""J""",Q,0,2,2,0,0,4,0,4,4,1,12,23
2018,2,Brooklyn,"AVENUE ""M""",Q,0,1,2,0,0,4,0,3,5,1,10,21
2018,2,Brooklyn,"AVENUE ""U""",Q,0,2,0,0,1,3,1,4,2,1,1,9
2018,2,Brooklyn,BAY 50 STREET,D,0,5,1,0,1,7,0,5,3,1,9,21
2018,2,Brooklyn,BAY PARKWAY,N,0,1,0,0,1,2,0,1,0,0,9,11
2018,2,Brooklyn,BEDFORD AVENUE,L,0,2,0,0,2,4,0,19,19,2,24,67
2018,2,Brooklyn,BEDFORD-NOSTRAND AVENUES,G,0,4,1,0,0,5,0,22,6,6,23,63
2018,2,Brooklyn,BERGEN STREET,"2,3",0,3,1,0,0,4,0,23,5,1,3,32
2018,2,Brooklyn,BERGEN STREET,"F,G",0,1,0,0,0,1,0,4,9,0,8,21
2018,2,Brooklyn,BOROUGH HALL,"2,3,4,5",0,6,2,0,1,9,0,35,9,2,12,58
2018,2,Brooklyn,BRIGHTON BEACH,"B,Q",0,2,0,0,3,5,0,9,12,6,43,72
2018,2,Brooklyn,BROADWAY-EAST NEW YORK,"A,C",0,3,1,0,0,4,0,4,1,2,1,11
2018,2,Brooklyn,CHURCH AVENUE,"F,G",0,0,1,0,2,3,0,0,0,1,0,2
2018,2,Brooklyn,CLINTON-WASHINGTON AVENUES,C,0,1,1,0,0,2,0,1,3,1,3,9
2018,2,Brooklyn,DEKALB AVENUE,"B,Q,R",0,4,1,0,0,5,0,15,12,5,17,59
2018,2,Brooklyn,DEKALB AVENUE,L,0,0,1,0,0,1,0,2,6,0,7,15
2018,2,Brooklyn,EUCLID AVENUE,"A,C",0,6,2,0,1,9,0,6,5,0,2,14
2018,2,Brooklyn,FLATBUSH AVE.-BROOKLYN COLLEGE,"2,5",0,1,0,0,0,1,0,14,1,0,4,20
2018,2,Brooklyn,FLUSHING AVENUE,G,0,1,0,0,0,1,0,6,3,0,1,10
2018,2,Brooklyn,FLUSHING AVENUE,"J,M",0,1,1,0,1,3,0,0,3,0,5,8
2018,2,Brooklyn,FORT HAMILTON PKWY,D,0,1,0,0,0,1,0,1,7,0,4,12
2018,2,Brooklyn,FRANKLIN AVENUE,"2,3,4,5",0,2,0,0,1,3,0,21,1,0,8,31
2018,2,Brooklyn,FRANKLIN AVENUE,C,0,4,0,0,0,4,0,17,4,1,6,28
2018,2,Brooklyn,GATES AVENUE,"J,Z",0,2,2,0,0,4,0,3,5,0,0,8
2018,2,Brooklyn,GRAHAM AVENUE,L,0,1,0,0,0,1,0,2,3,0,3,8
2018,2,Brooklyn,GRAND STREET,L,0,0,2,0,0,2,0,1,1,0,0,2
2018,2,Brooklyn,GRANT AVENUE,A,0,1,0,0,0,1,0,0,1,0,0,1
2018,2,Brooklyn,HALSEY STREET,J,0,1,0,0,0,1,0,5,0,0,2,7
2018,2,Brooklyn,HALSEY STREET,L,0,1,3,0,0,4,0,4,7,1,1,13
2018,2,Brooklyn,HOYT-SCHERMERHORN,"A,C,G",0,11,3,0,2,16,0,30,21,1,12,69
2018,2,Brooklyn,JAY STREET-BOROUGH HALL,"A,C,F",0,14,7,0,3,26,1,157,68,28,48,330
2018,2,Brooklyn,JEFFERSON STREET,L,0,1,0,0,0,1,0,2,3,0,8,13
2018,2,Brooklyn,JUNIUS STREET,3,0,2,0,0,0,2,0,1,1,0,0,2
2018,2,Brooklyn,KINGS HIGHWAY,"B,Q",0,4,2,0,2,10,0,14,9,4,31,62
2018,2,Brooklyn,KINGS HIGHWAY,F,0,0,0,0,1,1,0,2,2,0,1,5
2018,2,Brooklyn,KINGS HIGHWAY,N,0,0,1,0,0,1,0,0,1,0,0,1
2018,2,Brooklyn,KINGSTON-THROOP AVENUES,C,0,3,1,0,0,4,0,4,0,1,0,6
2018,2,Brooklyn,KOSCIUSKO STREET,J,0,3,2,0,0,5,0,1,3,0,2,6
2018,2,Brooklyn,LAWRENCE STREET,R,0,1,1,0,0,2,0,0,0,0,0,1
2018,2,Brooklyn,LIVONIA AVENUE,L,0,8,0,0,0,8,0,21,8,1,2,33
2018,2,Brooklyn,LORIMER STREET,L,0,0,0,1,0,1,0,6,2,0,6,14
2018,2,Brooklyn,MONTROSE AVENUE,L,0,2,0,0,2,4,0,1,1,0,4,6
2018,2,Brooklyn,MORGAN AVENUE,L,0,2,1,0,0,3,0,4,3,5,27,43
2018,2,Brooklyn,MYRTLE AVENUE,"J,M,Z",0,2,0,0,0,2,0,4,9,0,3,16
2018,2,Brooklyn,MYRTLE-WILLOUGHBY AVENUES,G,0,3,0,0,0,3,0,13,6,2,10,33
2018,2,Brooklyn,MYRTLE/WYCKOFF AVENUES,L,0,4,3,0,0,7,0,10,13,1,12,38
2018,2,Brooklyn,"NASSAU AVENUE",G,0,0,1,0,0,1,0,1,0,0,2,4
2018,2,Brooklyn,NEVINS STREET,"2,3,4,5",0,14,3,0,1,18,0,95,16,0,12,131
2018,2,Brooklyn,NEW LOTS AVENUE,L,0,1,0,0,0,1,0,0,0,0,0,0
2018,2,Brooklyn,NEWKIRK AVENUE,"B,Q",0,2,0,0,1,3,0,21,3,1,2,28
2018,2,Brooklyn,NOSTRAND AVENUE,"A,C",0,18,6,1,1,27,1,87,31,3,21,150
2018,2,Brooklyn,OCEAN PKWY,Q,0,0,0,0,1,1,0,0,0,1,3,4
2018,2,Brooklyn,PACIFIC STREET,"D,N,R",0,1,1,0,0,2,0,2,2,0,0,5
2018,2,Brooklyn,PRESIDENT STREET,"2,5",0,1,0,0,0,1,0,1,1,0,0,2
2018,2,Brooklyn,PROSPECT PARK,"B,Q,S",0,5,1,0,0,6,0,14,1,0,5,23
2018,2,Brooklyn,RALPH AVENUE,C,0,2,1,0,0,3,0,3,2,0,0,5
2018,2,Brooklyn,ROCKAWAY AVENUE,3,0,3,0,0,0,3,0,17,6,0,0,23
2018,2,Brooklyn,ROCKAWAY AVENUE,C,0,2,0,0,0,2,0,2,0,0,0,2
2018,2,Brooklyn,ROCKAWAY PKWY-CANARSIE,L,0,3,2,0,0,5,0,15,3,0,1,19
2018,2,Brooklyn,SARATOGA AVENUE,3,0,1,0,0,0,1,0,5,0,0,0,5
2018,2,Brooklyn,SHEEPSHEAD BAY,"B,Q",0,4,3,0,0,7,0,6,6,3,49,67
2018,2,Brooklyn,SHEPHERD AVENUE,C,0,1,0,0,0,1,0,0,0,0,0,0
2018,2,Brooklyn,SMITH-9 STREETS,"F,G",0,3,0,0,1,4,0,6,8,0,2,17
2018,2,Brooklyn,STILLWELL AVENUE-CONEY ISLAND,"D,F,N,Q",0,42,20,1,9,72,0,68,38,8,54,183
2018,2,Brooklyn,SUTTER AVENUE,L,0,27,3,0,0,30,0,17,5,0,0,22
2018,2,Brooklyn,SUTTER AVENUE-RUTLAND ROAD,3,0,4,0,0,0,4,0,2,2,0,0,4
2018,2,Brooklyn,UNKNOWN,,0,5,4,0,0,9,0,0,0,0,0,0
2018,2,Brooklyn,UTICA AVE.-CROWN HEIGHTS,"3,4",0,5,0,0,0,5,1,47,4,3,8,65
2018,2,Brooklyn,UTICA AVENUE,"A,C",0,12,2,0,0,14,0,24,4,1,6,35
2018,2,Brooklyn,VAN SICLEN AVENUE,C,0,4,0,0,0,4,0,2,1,2,0,5
2018,2,Brooklyn,VAN SICLEN AVENUE,"J,Z",0,1,0,0,0,1,0,0,0,0,0,0
2018,2,Brooklyn,YORK STREET,F,0,0,1,0,0,1,0,4,2,0,5,12
2018,2,Manhattan,1 AVENUE,L,0,0,1,0,0,1,0,4,9,1,10,26
2018,2,Manhattan,110 STREET,6,0,2,1,0,0,3,0,3,8,0,2,14
2018,2,Manhattan,116 STREET,"2,3",0,0,1,0,0,1,0,1,1,0,0,2
2018,2,Manhattan,116 STREET,6,0,4,1,0,0,5,0,27,25,1,5,58
2018,2,Manhattan,125 STREET,1,0,2,0,0,0,2,0,3,4,0,0,7
2018,2,Manhattan,125 STREET,"2,3",0,5,1,0,0,6,0,18,9,1,4,32
2018,2,Manhattan,125 STREET,"4,5,6",0,7,5,0,0,12,0,66,43,1,21,133
2018,2,Manhattan,125 STREET,"A,B,C,D",0,3,2,0,0,5,0,52,28,1,15,104
2018,2,Manhattan,135 STREET,"2,3",0,1,1,0,0,2,0,9,2,0,0,12
2018,2,Manhattan,14 ST.-UNION SQUARE,L,0,0,0,0,1,1,0,11,10,2,9,36
2018,2,Manhattan,14 STREET,"1,2,3",0,1,1,0,0,2,0,5,2,0,3,12
2018,2,Manhattan,14 STREET,"4,5,6",0,1,0,0,0,1,2,65,59,14,141,301
2018,2,Manhattan,14 STREET,"A,C,E",0,1,1,0,0,2,1,27,19,7,40,97
2018,2,Manhattan,145 STREET,1,0,0,1,0,0,1,0,0,0,0,0,0
2018,2,Manhattan,155 STREET,"B,D",0,1,0,0,0,1,0,0,0,0,0,0
2018,2,Manhattan,168 ST.-WASHINGTON HTS.,1,0,2,0,0,0,2,0,4,3,0,1,8
2018,2,Manhattan,168 ST.-WASHINGTON HTS.,"A,C",0,1,0,0,0,1,0,2,11,1,5,20
2018,2,Manhattan,2 AVENUE,F,0,1,0,0,0,1,0,1,0,0,4,5
2018,2,Manhattan,200 ST.-DYCKMAN ST.,1,0,1,1,0,0,2,0,0,6,0,0,6
2018,2,Manhattan,23 STREET,6,0,0,2,0,0,2,0,1,2,0,4,7
2018,2,Manhattan,23 STREET,"C,E",0,1,1,0,0,2,0,14,8,2,7,33
2018,2,Manhattan,23 STREET,"N,R",0,2,0,0,0,2,0,1,1,0,5,8
2018,2,Manhattan,28 STREET,6,0,3,2,0,0,5,0,19,15,3,19,57
2018,2,Manhattan,33 STREET,6,0,5,1,0,0,7,0,9,13,3,6,32
2018,2,Manhattan,34 ST.-HERALD SQ.,"B,D,F",0,4,0,0,1,5,4,93,77,37,104,359
2018,2,Manhattan,34 ST.-PENN STATION,"1,2,3",0,2,0,0,0,2,2,23,6,1,16,53
2018,2,Manhattan,34 ST.-PENN STATION,"A,C,E",0,2,1,0,0,3,1,22,6,1,11,41
2018,2,Manhattan,34 STREET,"M,N,Q,R",0,0,1,0,0,1,0,1,3,0,7,17
2018,2,Manhattan,42 ST.-GRAND CENTRAL,"4,5,6",0,3,3,0,0,6,0,13,6,0,5,28
2018,2,Manhattan,42 ST.-PORT AUTHORITY BUS TERMINAL,"A,C,E",0,22,6,0,2,31,3,254,206,34,179,715
2018,2,Manhattan,42 ST.-TIMES SQUARE,"1,2,3",0,5,1,0,1,7,0,61,44,7,24,145
2018,2,Manhattan,42 ST.-TIMES SQUARE,"N,Q,R",0,1,2,0,0,3,0,24,18,5,15,68
2018,2,Manhattan,42 STREET,"B,D,F,M",0,1,2,0,0,3,1,15,11,3,8,43
2018,2,Manhattan,47-50 STS./ROCKEFELLER CTR.,"B,D,F,M",0,0,1,0,0,1,0,3,5,2,7,20
2018,2,Manhattan,49 STREET,"N,Q,R",0,1,1,0,0,3,0,4,5,1,4,14
2018,2,Manhattan,50 STREET,1,0,4,1,0,0,5,0,11,10,1,10,33
2018,2,Manhattan,50 STREET,"C,E",0,3,3,0,0,6,0,12,8,3,11,36
2018,2,Manhattan,57 STREET,"N,Q,R",0,1,1,0,0,2,1,4,9,2,7,27
2018,2,Manhattan,59 ST.-COLUMBUS CIRCLE,1,0,1,0,1,1,3,0,4,3,3,3,14
2018,2,Manhattan,59 ST.-COLUMBUS CIRCLE,"A,B,C,D",0,1,1,0,0,2,0,66,58,21,55,214
2018,2,Manhattan,59 STREET,"4,5,6",0,11,3,0,0,14,0,9,5,0,4,18
2018,2,Manhattan,66 ST.-LINCOLN CENTER,1,0,0,1,0,0,1,0,2,5,0,2,9
2018,2,Manhattan,7 AVENUE,"B,D,E",0,1,0,0,0,1,1,3,7,2,1,14
2018,2,Manhattan,72 STREET,"1,2,3",0,0,0,0,1,1,1,9,11,3,24,52
2018,2,Manhattan,77 STREET,6,0,1,0,0,0,1,0,14,12,1,5,33
2018,2,Manhattan,8 AVENUE,L,0,1,1,0,0,2,0,0,2,0,4,6
2018,2,Manhattan,86 STREET,1,0,3,0,0,0,3,0,9,13,1,12,36
2018,2,Manhattan,86 STREET,"4,5,6",0,2,2,0,1,5,0,8,26,0,9,44
2018,2,Manhattan,96 STREET,"1,2,3",0,2,0,0,0,2,0,3,8,2,14,31
2018,2,Manhattan,96 STREET,6,0,1,0,0,0,1,0,30,38,4,22,98
2018,2,Manhattan,96TH STREET,Q,0,2,0,0,0,2,0,7,2,0,4,14
2018,2,Manhattan,ASTOR PLACE,6,0,0,1,0,0,1,0,2,4,0,2,11
2018,2,Manhattan,BLEECKER STREET,6,0,3,3,0,0,6,0,10,4,1,11,28
2018,2,Manhattan,BOWLING GREEN,"4,5",0,0,1,0,0,1,0,0,1,0,1,2
2018,2,Manhattan,BROAD STREET,"J,Z",0,1,2,0,0,3,0,4,4,2,6,16
2018,2,Manhattan,BROOKLYN BRIDGE-CITY HALL,"4,5,6",0,1,1,0,0,2,0,0,5,2,3,11
2018,2,Manhattan,CANAL STREET,"N,Q,R",0,0,0,0,1,1,0,0,1,0,3,6
2018,2,Manhattan,CHAMBERS STREET,"J,Z",0,0,0,0,1,1,0,3,2,1,2,9
2018,2,Manhattan,CHRISTOPHER ST.-SHERIDAN SQ.,1,0,1,0,0,0,1,0,4,0,2,3,9
2018,2,Manhattan,EAST BROADWAY,F,0,0,3,0,0,3,0,1,1,2,1,6
2018,2,Manhattan,ESSEX STREET,"J,M,Z",0,0,1,0,1,2,0,2,1,1,0,4
2018,2,Manhattan,FULTON STREET,"4,5",0,1,0,0,0,1,0,4,2,2,2,11
2018,2,Manhattan,FULTON STREET,"J,Z",0,1,0,0,0,1,0,1,0,0,1,2
2018,2,Manhattan,GRAND STREET,"B,D",0,1,0,0,0,1,0,1,1,0,0,2
2018,2,Manhattan,SOUTH FERRY,1,0,1,1,0,0,2,0,12,8,1,7,28
2018,2,Manhattan,UNION SQUARE,"N,Q,R",0,1,2,0,0,3,0,8,7,0,6,21
2018,2,Manhattan,UNKNOWN,,0,1,0,0,0,1,0,0,0,0,0,0
2018,2,Manhattan,W. 4 STREET,"A,B,C,D,E,F,M",0,2,2,0,0,4,0,22,15,5,47,98
2018,2,Queens,103 ST.-CORONA PLAZA,7,0,0,2,0,0,2,0,0,8,0,0,8
2018,2,Queens,169 STREET,F,0,9,2,0,0,12,1,39,29,21,4,102
2018,2,Queens,63 DRIVE-REGO PARK,"M,R",0,0,1,0,0,1,0,1,4,0,2,8
2018,2,Queens,71 AVE.-FOREST HILLS,"E,F,M,R",0,1,0,0,0,1,0,1,5,1,2,12
2018,2,Queens,74 ST.-BROADWAY,7,0,0,2,0,0,2,0,0,18,13,0,43
2018,2,Queens,80 STREET,A,0,1,0,0,0,1,0,8,17,9,4,41
2018,2,Queens,82 ST.-JACKSON HEIGHTS,7,0,0,5,0,0,5,1,2,16,2,6,31
2018,2,Queens,88 STREET,A,0,0,1,0,0,1,1,0,1,0,0,2
2018,2,Queens,90 ST.-ELMHURST AVE.,7,0,0,1,0,0,1,0,0,3,0,0,3
2018,2,Queens,AQUEDUCT-NORTH CONDUIT AVE.,A,0,0,0,0,0,1,0,0,0,0,1,1
2018,2,Queens,BEACH 25 STREET,A,0,4,0,0,0,4,0,23,8,0,2,34
2018,2,Queens,BEACH 36 STREET,A,0,2,1,0,0,3,0,5,1,0,0,6
2018,2,Queens,BEACH 44 STREET,A,0,2,1,0,0,3,0,19,6,0,0,26
2018,2,Queens,BEACH 60 STREET,A,0,9,2,0,0,11,0,24,9,1,3,37
2018,2,Queens,BEACH 67 STREET,A,0,9,1,0,0,10,0,27,3,2,6,40
2018,2,Queens,FAR ROCKAWAY-MOTT AVE.,A,0,1,0,0,1,3,0,40,8,3,1,52
2018,2,Queens,GRAND AVE.-NEWTON,"M,R",0,1,0,0,1,6,0,4,15,9,7,51
2018,2,Queens,LEFFERTS BLVD.,A,0,0,1,0,0,1,2,9,3,11,0,32
2018,2,Queens,MAIN ST.-FLUSHING,7,0,2,0,0,0,3,1,2,34,14,6,77
2018,2,Queens,PARSONS/ARCHER-JAMAICA CENTER,"E,J,Z",0,7,2,0,0,10,1,110,16,6,6,143
2018,2,Queens,ROCKAWAY BLVD.,A,0,1,0,0,0,1,0,9,12,5,2,29
2018,2,Queens,ROOSEVELT AVE.-JACKSON HEIGHTS,"E,F,M,R",0,2,5,0,1,10,5,4,34,26,7,90
2018,2,Queens,STEINWAY ST.,"M,R",0,0,3,0,0,3,0,1,7,2,0,11
2018,2,Queens,SUTPHIN BLVD.-ARCHER AVE.,"E,J,Z",0,4,0,0,0,4,2,41,17,8,3,75
2018,2,Queens,UNION TURNPIKE-KEW GARDENS,"E,F",0,2,0,0,0,2,0,10,8,8,4,34
2018,2,Queens,UNKNOWN,,0,4,1,0,0,5,0,0,0,0,0,0
2018,2,Queens,VAN WYCK BLVD.-BRIARWOOD,"E,F",0,1,0,0,0,1,0,2,3,4,3,12
2018,2,Queens,VERNON BLVD.-JACKSON AVE.,7,0,1,0,0,0,1,0,0,2,0,2,4
2018,2,Queens,WOODHAVEN BLVD.,"J,Z",0,0,1,0,0,1,0,4,11,2,0,18
2018,2,Queens,WOODHAVEN BLVD.,"M,R",0,0,2,0,0,2,1,26,33,19,9,95
2018,3,Bronx,138 ST.-GRAND CONCOURSE,"4,5",0,1,1,0,0,2,0,17,9,0,1,27
2018,3,Bronx,149 ST.-GRAND CONCOURSE,4,0,3,3,0,0,6,0,36,31,2,1,71
2018,3,Bronx,161 ST.-YANKEE STADIUM,4,0,2,3,0,0,5,1,17,17,0,6,41
2018,3,Bronx,161 ST.-YANKEE STADIUM,"B,D",0,8,5,0,0,13,0,35,34,0,3,72
2018,3,Bronx,167 STREET,4,0,5,6,0,1,12,0,61,59,3,3,127
2018,3,Bronx,167 STREET,"B,D",0,1,0,0,0,1,0,4,13,0,0,17
2018,3,Bronx,170 STREET,4,0,3,3,0,1,7,0,14,23,0,1,39
2018,3,Bronx,170 STREET,"B,D",0,3,2,0,0,5,0,26,32,1,1,60
2018,3,Bronx,174-175 STREETS,"B,D",0,2,0,0,0,2,0,1,7,0,1,9
2018,3,Bronx,176 STREET,4,0,3,2,0,0,5,0,15,11,0,0,28
2018,3,Bronx,182-183 STREETS,"B,D",0,4,2,0,0,6,0,25,39,0,1,65
2018,3,Bronx,183 STREET,4,0,5,3,0,0,8,0,8,29,1,2,40
2018,3,Bronx,205 ST.-NORWOOD,D,0,0,1,0,0,1,0,7,25,1,3,38
