Borough,Street_Names,All_Lines,Line1,Line2,Line3,Line4,Line5,Line6,Line7,Year,Quarter,American Indian,Asian/Pac Isl,Black,Hispanic,Unknown,White,Grand Total
Manhattan,66 ST.-LINCOLN CENTER,1,1,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Manhattan,7 AVENUE,"B,D,E",B,D,E,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,72 STREET,"1,2,3",1,2,3,NA,NA,NA,NA,2018,2,0,0,0,0,0,1,1
Manhattan,77 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,8 AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Manhattan,86 STREET,1,1,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,0,0,0,3
Manhattan,86 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2018,2,0,0,2,2,0,1,5
Manhattan,96 STREET,"1,2,3",1,2,3,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Manhattan,96 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,96TH STREET,Q,Q,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Manhattan,ASTOR PLACE,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Manhattan,BLEECKER STREET,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,3,0,0,6
Manhattan,BOWLING GREEN,"4,5",4,5,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Manhattan,BROAD STREET,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,2,0,0,1,2,0,0,3
Manhattan,BROOKLYN BRIDGE-CITY HALL,"4,5,6",4,5,6,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Manhattan,CANAL STREET,"N,Q,R",N,Q,R,NA,NA,NA,NA,2018,2,0,0,0,0,0,1,1
Manhattan,CHAMBERS STREET,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,2,0,0,0,0,0,1,1
Manhattan,CHRISTOPHER ST.-SHERIDAN SQ.,1,1,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,EAST BROADWAY,F,F,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,3,0,0,3
Manhattan,ESSEX STREET,"J,M,Z",J,M,Z,NA,NA,NA,NA,2018,2,0,0,0,1,0,1,2
Manhattan,FULTON STREET,"4,5",4,5,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,FULTON STREET,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,GRAND STREET,"B,D",B,D,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,SOUTH FERRY,1,1,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Manhattan,UNION SQUARE,"N,Q,R",N,Q,R,NA,NA,NA,NA,2018,2,0,0,1,2,0,0,3
Manhattan,W. 4 STREET,"A,B,C,D,E,F,M",A,B,C,D,E,F,M,2018,2,0,0,2,2,0,0,4
Queens,103 ST.-CORONA PLAZA,7,7,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,2,0,0,2
Queens,169 STREET,F,F,NA,NA,NA,NA,NA,NA,2018,2,0,1,9,2,0,0,12
Queens,63 DRIVE-REGO PARK,"M,R",M,R,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Queens,71 AVE.-FOREST HILLS,"E,F,M,R",E,F,M,R,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Queens,74 ST.-BROADWAY,7,7,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,2,0,0,2
Queens,80 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Queens,82 ST.-JACKSON HEIGHTS,7,7,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,5,0,0,5
Queens,88 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Queens,90 ST.-ELMHURST AVE.,7,7,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Queens,AQUEDUCT-NORTH CONDUIT AVE.,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,1,0,0,0,0,1
Queens,BEACH 25 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,0,4,0,0,0,4
Queens,BEACH 36 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,1,0,0,3
Queens,BEACH 44 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,1,0,0,3
Queens,BEACH 60 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,0,9,2,0,0,11
Queens,BEACH 67 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,0,9,1,0,0,10
Queens,FAR ROCKAWAY-MOTT AVE.,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,1,1,0,0,1,3
Queens,GRAND AVE.-NEWTON,"M,R",M,R,NA,NA,NA,NA,NA,2018,2,0,4,1,0,0,1,6
Queens,HALSEY STREET,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,3,0,0,4
Queens,LEFFERTS BLVD.,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Queens,MAIN ST.-FLUSHING,7,7,NA,NA,NA,NA,NA,NA,2018,2,0,1,2,0,0,0,3
Queens,MYRTLE/WYCKOFF AVENUES,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,4,3,0,0,7
Queens,PARSONS/ARCHER-JAMAICA CENTER,"E,J,Z",E,J,Z,NA,NA,NA,NA,2018,2,0,1,7,2,0,0,10
Queens,ROCKAWAY BLVD.,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Queens,ROOSEVELT AVE.-JACKSON HEIGHTS,"E,F,M,R",E,F,M,R,NA,NA,NA,2018,2,0,2,2,5,0,1,10
Queens,STEINWAY ST.,"M,R",M,R,NA,NA,NA,NA,NA,2018,2,0,0,0,3,0,0,3
Queens,SUTPHIN BLVD.-ARCHER AVE.,"E,J,Z",E,J,Z,NA,NA,NA,NA,2018,2,0,0,4,0,0,0,4
Queens,UNION TURNPIKE-KEW GARDENS,"E,F",E,F,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Queens,VAN WYCK BLVD.-BRIARWOOD,"E,F",E,F,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Queens,VERNON BLVD.-JACKSON AVE.,7,7,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Queens,WOODHAVEN BLVD.,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Queens,WOODHAVEN BLVD.,"M,R",M,R,NA,NA,NA,NA,NA,2018,2,0,0,0,2,0,0,2
Bronx,UNKNOWN,,NA,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,1,3
Brooklyn,UNKNOWN,,NA,NA,NA,NA,NA,NA,NA,2018,2,0,0,5,4,0,0,9
Manhattan,UNKNOWN,,NA,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Queens,UNKNOWN,,NA,NA,NA,NA,NA,NA,NA,2018,2,0,0,4,1,0,0,5
Bronx,138 ST.-GRAND CONCOURSE,"4,5",4,5,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Bronx,149 ST.-GRAND CONCOURSE,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,3,3,0,0,6
Bronx,161 ST.-YANKEE STADIUM,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,3,0,0,5
Bronx,161 ST.-YANKEE STADIUM,"B,D",B,D,NA,NA,NA,NA,NA,2018,3,0,0,8,5,0,0,13
Bronx,167 STREET,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,5,6,0,1,12
Bronx,167 STREET,"B,D",B,D,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Bronx,170 STREET,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,3,3,0,1,7
Bronx,170 STREET,"B,D",B,D,NA,NA,NA,NA,NA,2018,3,0,0,3,2,0,0,5
Bronx,174-175 STREETS,"B,D",B,D,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Bronx,176 STREET,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,3,2,0,0,5
Bronx,182-183 STREETS,"B,D",B,D,NA,NA,NA,NA,NA,2018,3,0,0,4,2,0,0,6
Bronx,183 STREET,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,5,3,0,0,8
Bronx,205 ST.-NORWOOD,D,D,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Bronx,219 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Bronx,233 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Bronx,238 ST.-NEREID AVE.,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,0,0,0,1,1
Bronx,241 ST.-WAKEFIELD,2,2,NA,NA,NA,NA,NA,NA,2018,3,0,0,7,2,0,0,9
Bronx,3 AVENUE-138 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,8,10,0,0,18
Bronx,3 AVENUE-149 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,15,10,0,2,27
Bronx,ALLERTON AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Bronx,BAYCHESTER AVENUE,5,5,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Bronx,BRONX PARK EAST,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Bronx,BROOK AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,5,0,0,6
Bronx,BURKE AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Bronx,BURNSIDE AVENUE,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,6,4,0,0,10
Bronx,CASTLE HILL AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Bronx,CYPRESS AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Bronx,DYRE AVE.-EASTCHESTER,5,5,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Bronx,EAST 149 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Bronx,EAST 174 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,1,4,2,0,0,7
Bronx,EAST 177 ST.-PARKCHESTER,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,2,7,6,0,0,15
Bronx,EAST 180 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,3,4,0,0,7
Bronx,EAST TREMONT AV.-WESTCHESTER SQ.,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Bronx,EAST TREMONT AVE.-WEST FARMS SQ.,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,5,3,0,1,9
Bronx,ELDER AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Bronx,Fordham Rd/Grand Concource,"B,D",B,D,NA,NA,NA,NA,NA,2018,3,0,0,3,3,0,1,7
Bronx,FORDHAM ROAD,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,2,0,0,3
Bronx,FREEMAN STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,4,2,0,0,6
Bronx,GUN HILL ROAD,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,1,14,4,0,0,19
Bronx,GUN HILL ROAD,5,5,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,3,0,0,3
Bronx,HUNTS POINT AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,4,5,0,0,9
Bronx,INTERVALE AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Bronx,JACKSON AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,3,1,0,0,4
Bronx,KINGSBRIDGE ROAD,"B,D",B,D,NA,NA,NA,NA,NA,2018,3,0,0,0,3,0,0,3
Bronx,LONGWOOD AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Bronx,MOSHOLU PKWY.,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,2,0,0,2
Bronx,MT. EDEN AVENUE,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,5,2,0,0,7
Bronx,PELHAM BAY PARK,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Bronx,PELHAM PKWY.,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Bronx,PELHAM PKWY.,5,5,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Bronx,PROSPECT AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,0,3,0,0,3
Bronx,SIMPSON STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,3,4,0,0,7
Bronx,SOUNDVIEW AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,3,1,0,0,4
Bronx,ST. LAWRENCE AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Bronx,TREMONT AVENUE,"B,D",B,D,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Bronx,WHITLOCK AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,3,0,0,4
Bronx,WOODLAWN,4,4,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,3,0,0,4
Brooklyn,4 AVENUE-9 STREET,"F,G",F,G,NA,NA,NA,NA,NA,2018,3,0,0,1,0,1,0,2
Brooklyn,45 STREET,R,R,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Brooklyn,53 STREET,R,R,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,1,0,1,4
Brooklyn,59 STREET,"N,R",N,R,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,1,3
Brooklyn,86 STREET,N,N,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,86 STREET,R,R,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,ATLANTIC AVENUE,"2,3,4,5",2,3,4,5,NA,NA,NA,2018,3,0,0,2,1,0,0,3
Brooklyn,"AVENUE ""J""",Q,Q,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Brooklyn,"AVENUE ""U""",Q,Q,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,BAY PARKWAY,D,D,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Brooklyn,BEDFORD AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,3,0,0,3,0,0,1,4
Brooklyn,BEDFORD-NOSTRAND AVENUES,G,G,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,1,0,1,4
Brooklyn,BERGEN STREET,"2,3",2,3,NA,NA,NA,NA,NA,2018,3,0,0,5,2,0,0,7
Brooklyn,BERGEN STREET,"F,G",F,G,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,1,3
Brooklyn,BOROUGH HALL,"2,3,4,5",2,3,4,5,NA,NA,NA,2018,3,0,0,3,1,0,0,4
Brooklyn,BRIGHTON BEACH,"B,Q",B,Q,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,1,2
Brooklyn,BROADWAY-EAST NEW YORK,"A,C",A,C,NA,NA,NA,NA,NA,2018,3,0,0,3,0,0,0,3
Brooklyn,CHURCH AVENUE,"B,Q",B,Q,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,CHURCH AVENUE,"F,G",F,G,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,1,2
Brooklyn,CLEVELAND STREET,J,J,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Brooklyn,CLINTON-WASHINGTON AVENUES,C,C,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Brooklyn,CLINTON-WASHINGTON AVENUES,G,G,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,CRESCENT STREET,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,1,3
Brooklyn,DEKALB AVENUE,"B,Q,R",B,Q,R,NA,NA,NA,NA,2018,3,0,0,4,1,0,0,5
Brooklyn,DEKALB AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,1,2
Brooklyn,EASTERN PKWY-BROOKLYN MUSEUM,"2,3",2,3,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Brooklyn,EUCLID AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2018,3,0,0,4,1,0,0,5
Brooklyn,FLATBUSH AVE.-BROOKLYN COLLEGE,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,FORT HAMILTON PKWY,D,D,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,0,0,1,1
Brooklyn,FRANKLIN AVENUE,"2,3,4,5",2,3,4,5,NA,NA,NA,2018,3,0,0,4,1,0,0,5
Brooklyn,FRANKLIN AVENUE,C,C,NA,NA,NA,NA,NA,NA,2018,3,0,0,6,0,0,1,7
Brooklyn,GATES AVENUE,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Brooklyn,GRANT AVENUE,A,A,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,2,0,0,4
Brooklyn,HALSEY STREET,J,J,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Brooklyn,HOYT-SCHERMERHORN,"A,C,G",A,C,G,NA,NA,NA,NA,2018,3,0,1,5,1,0,1,8
Brooklyn,JAY STREET-BOROUGH HALL,"A,C,F",A,C,F,NA,NA,NA,NA,2018,3,0,3,19,9,0,4,35
Brooklyn,JEFFERSON STREET,L,L,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Brooklyn,KINGS HIGHWAY,"B,Q",B,Q,NA,NA,NA,NA,NA,2018,3,0,0,1,2,0,3,6
Brooklyn,KINGSTON-THROOP AVENUES,C,C,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Brooklyn,KOSCIUSKO STREET,J,J,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,LIVONIA AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,3,0,0,5,2,0,0,7
Brooklyn,LORIMER STREET,L,L,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,0,0,1,1
Brooklyn,MARCY AVENUE,"J,M,Z",J,M,Z,NA,NA,NA,NA,2018,3,0,0,1,3,0,2,6
Brooklyn,MORGAN AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,1,2
Brooklyn,MYRTLE-WILLOUGHBY AVENUES,G,G,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,"NASSAU AVENUE",G,G,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,0,0,1,1
Brooklyn,NEVINS STREET,"2,3,4,5",2,3,4,5,NA,NA,NA,2018,3,0,0,8,2,0,1,11
Brooklyn,NEW LOTS AVENUE,3,3,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Brooklyn,NEW LOTS AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Brooklyn,NEWKIRK AVENUE,"B,Q",B,Q,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,NOSTRAND AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2018,3,0,1,12,1,1,2,17
Brooklyn,PACIFIC STREET,"D,N,R",D,N,R,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,PENNSYLVANIA AVENUE,3,3,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,PRESIDENT STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,RALPH AVENUE,C,C,NA,NA,NA,NA,NA,NA,2018,3,0,0,4,0,0,0,4
Brooklyn,ROCKAWAY AVENUE,3,3,NA,NA,NA,NA,NA,NA,2018,3,0,0,3,2,0,1,6
Brooklyn,ROCKAWAY AVENUE,C,C,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,ROCKAWAY PKWY-CANARSIE,L,L,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,SARATOGA AVENUE,3,3,NA,NA,NA,NA,NA,NA,2018,3,0,0,4,1,0,0,5
Brooklyn,SHEEPSHEAD BAY,"B,Q",B,Q,NA,NA,NA,NA,NA,2018,3,0,0,0,0,1,4,5
Brooklyn,STILLWELL AVENUE-CONEY ISLAND,"D,F,N,Q",D,F,N,Q,NA,NA,NA,2018,3,0,0,16,9,0,4,29
Brooklyn,SUTTER AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,3,0,0,15,2,0,0,17
Brooklyn,SUTTER AVENUE-RUTLAND ROAD,3,3,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,1,0,1,4
Brooklyn,UTICA AVE.-CROWN HEIGHTS,"3,4",3,4,NA,NA,NA,NA,NA,2018,3,0,0,7,1,0,0,8
Brooklyn,UTICA AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2018,3,0,0,8,1,0,0,9
Brooklyn,VAN SICLEN AVENUE,3,3,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Brooklyn,VAN SICLEN AVENUE,C,C,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,VAN SICLEN AVENUE,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,WEST 8 STREET-NY AQUARIUM,"Q,F",Q,F,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Brooklyn,WINTHROP STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Brooklyn,YORK STREET,F,F,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,1 AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,1,2
Manhattan,110 ST.-CATHEDRAL PKWY.,"B,C",B,C,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,110 ST.-CENTRAL PARK NORTH,"2,3",2,3,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,2,4
Manhattan,110 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,116 STREET,"2,3",2,3,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Manhattan,116 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,125 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2018,3,0,0,3,2,0,0,5
Manhattan,125 STREET,"A,B,C,D",A,B,C,D,NA,NA,NA,2018,3,0,0,3,2,0,0,5
Manhattan,135 STREET,"2,3",2,3,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,135 STREET,"B,C",B,C,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,14 ST.-UNION SQUARE,L,L,NA,NA,NA,NA,NA,NA,2018,3,1,1,1,2,1,0,6
Manhattan,14 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2018,3,0,0,4,2,0,0,6
Manhattan,145 STREET,1,1,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,1,0,1,4
Manhattan,145 STREET,"A,B,C,D",A,B,C,D,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Manhattan,157 STREET,1,1,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,168 ST.-WASHINGTON HTS.,"A,C",A,C,NA,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Manhattan,18 STREET,1,1,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,207 ST.-INWOOD,A,A,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,207 STREET,1,1,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,23 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,3,4,0,1,8
Manhattan,28 STREET,1,1,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,28 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,3,0,0,3
Manhattan,33 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,5,0,1,7
Manhattan,34 ST.-HERALD SQ.,"B,D,F",B,D,F,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Manhattan,34 ST.-PENN STATION,"A,C,E",A,C,E,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Manhattan,34 STREET,"M,N,Q,R",M,N,Q,R,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,42 ST.-GRAND CENTRAL,"4,5,6",4,5,6,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
Manhattan,42 ST.-PORT AUTHORITY BUS TERMINAL,"A,C,E",A,C,E,NA,NA,NA,NA,2018,3,0,0,20,13,1,3,37
Manhattan,42 ST.-TIMES SQUARE,"1,2,3",1,2,3,NA,NA,NA,NA,2018,3,0,0,8,1,1,1,11
Manhattan,42 STREET,"B,D,F,M",B,D,F,M,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,47-50 STS./ROCKEFELLER CTR.,"B,D,F,M",B,D,F,M,NA,NA,NA,2018,3,0,0,1,0,0,0,1
Manhattan,49 STREET,"N,Q,R",N,Q,R,NA,NA,NA,NA,2018,3,0,1,7,1,0,1,10
Manhattan,50 STREET,1,1,NA,NA,NA,NA,NA,NA,2018,3,0,0,1,0,0,1,2
Manhattan,50 STREET,"C,E",C,E,NA,NA,NA,NA,NA,2018,3,0,0,4,0,0,0,4
Manhattan,51 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,1,0,0,1
Manhattan,57 STREET,"N,Q,R",N,Q,R,NA,NA,NA,NA,2018,3,0,1,0,0,0,0,1
Manhattan,59 ST.-COLUMBUS CIRCLE,1,1,NA,NA,NA,NA,NA,NA,2018,3,0,0,0,4,0,2,6
Manhattan,59 ST.-COLUMBUS CIRCLE,"A,B,C,D",A,B,C,D,NA,NA,NA,2018,3,0,0,2,1,0,0,3
Manhattan,59 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2018,3,0,0,3,0,1,0,4
Manhattan,68 ST.-HUNTER COLLEGE,6,6,NA,NA,NA,NA,NA,NA,2018,3,0,0,2,0,0,0,2
Manhattan,72 STREET,"1,2,3",1,2,3,NA,NA,NA,NA,2018,3,0,0,1,1,0,0,2
